Cluster Repr	Cluster Member
XP_022787428.1_PF00097_1_1	XP_073248340.1_PF00097_1_1
XP_022790432.1_PF00097_1_1	XP_022790432.1_PF00097_1_1
XP_022790432.1_PF00097_1_1	XP_058964604.2_PF00097_1_1
XP_022790432.1_PF00097_1_1	XP_058964604.1_PF00097_1_1
XP_022801875.1_PF00097_1_1	XP_022801875.1_PF00097_1_1
XP_022801875.1_PF00097_1_1	XP_027060102.1_PF00097_1_1
XP_022801875.1_PF00097_1_1	XP_058957792.1_PF00097_1_1
XP_022801875.1_PF00097_1_1	XP_058957793.1_PF00097_1_1
XP_022801875.1_PF00097_1_1	XP_058957792.2_PF00097_1_1
XP_022801875.1_PF00097_1_1	XP_058957793.2_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_022805569.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	KAJ7361791.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	KAJ7365564.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	CAH3140697.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_022795536.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_022795537.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_022795538.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_022795539.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_022805570.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_027055591.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_027055592.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_027055594.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_058945960.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_058945961.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025885.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025886.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025887.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025888.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025889.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025890.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025891.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025892.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025896.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_066025893.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_027055627.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_058959755.1_PF00097_1_1
XP_022805569.1_PF00097_1_1	XP_058959762.1_PF00097_1_1
XP_027040060.1_PF00097_1_1	XP_027040060.1_PF00097_1_1
XP_027040060.1_PF00097_1_1	XP_022803264.1_PF00097_1_1
XP_027040060.1_PF00097_1_1	XP_058956960.1_PF00097_1_1
XP_027040060.1_PF00097_1_1	XP_058956960.2_PF00097_1_1
XP_028393379.1_PF00097_1_1	XP_028393379.1_PF00097_1_1
XP_028393379.1_PF00097_1_1	CAB3985560.1_PF00097_1_1
XP_028393379.1_PF00097_1_1	XP_046860118.1_PF00097_1_1
XP_028393379.1_PF00097_1_1	XP_046860119.1_PF00097_1_1
XP_028393379.1_PF00097_1_1	XP_046863269.1_PF00097_1_1
XP_028396300.1_PF00097_1_1	XP_028396300.1_PF00097_1_1
XP_028400905.1_PF00097_1_1	XP_028400905.1_PF00097_1_1
XP_028400905.1_PF00097_1_1	CAB3980009.1_PF00097_1_1
XP_028400905.1_PF00097_1_1	XP_028400437.1_PF00097_1_1
XP_028404860.1_PF00097_1_1	XP_028404860.1_PF00097_1_1
XP_028404860.1_PF00097_1_1	XP_028403919.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_028405340.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	CAB4008195.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_046841938.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_001641608.2_PF00097_1_1
XP_028405340.1_PF00097_1_1	KAK2570015.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	KAK3740889.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	CAH3160660.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	CAH3120799.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	CAH3126903.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_020898796.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_020611508.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_022805332.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_027045172.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_029207543.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_031548802.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_031548803.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_029207543.2_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_058966832.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_067023283.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_068747785.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_068748026.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_068715853.1_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_001641608.3_PF00097_1_1
XP_028405340.1_PF00097_1_1	XP_073236216.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_028405719.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	KAK2573853.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	CAH3119869.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_032237702.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_015748964.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_020906109.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_020631366.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_022791249.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_027058383.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_029186857.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_029186858.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_031566731.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_046852091.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_058966262.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_067016475.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_067016482.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_068733214.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_068686032.1_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_032237702.2_PF00097_1_1
XP_028405719.1_PF00097_1_1	XP_073256702.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407740.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407741.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028415916.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028415917.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028415918.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028415919.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028415920.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028415922.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407475.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407476.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407477.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407478.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028407479.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028408842.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028408843.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028408844.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028408841.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028411641.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028411639.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028411640.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028412009.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028412010.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028412011.1_PF00097_1_1
XP_028407740.1_PF00097_1_1	XP_028412012.1_PF00097_1_1
XP_028412016.1_PF00097_1_1	XP_028412016.1_PF00097_1_1
XP_028412016.1_PF00097_1_1	XP_028412015.1_PF00097_1_1
XP_028412016.1_PF00097_1_1	XP_028411643.1_PF00097_1_1
XP_028412016.1_PF00097_1_1	XP_028411642.1_PF00097_1_1
XP_028415914.1_PF00097_1_1	XP_028415914.1_PF00097_1_1
XP_028415914.1_PF00097_1_1	XP_028415913.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028416337.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028417568.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028417569.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028417570.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028417571.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028417573.1_PF00097_1_1
XP_028416337.1_PF00097_1_1	XP_028395366.1_PF00097_1_1
XP_031549451.1_PF00097_1_1	XP_031549451.1_PF00097_1_1
XP_031549451.1_PF00097_1_1	XP_031549452.1_PF00097_1_1
XP_031549451.1_PF00097_1_1	XP_031549453.1_PF00097_1_1
XP_031549451.1_PF00097_1_1	XP_031549454.1_PF00097_1_1
XP_031549451.1_PF00097_1_1	XP_031549455.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_073248008.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_068729749.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	KAK2561077.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	KAK2568758.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_029202007.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_029202008.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_029202009.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_029207267.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_029207268.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_029207267.2_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_044163212.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_044163213.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_044163214.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_067030400.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_067031717.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_067031718.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_068682931.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_027051303.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_022784305.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_058954064.1_PF00097_1_1
XP_073248008.1_PF00097_1_1	XP_058954064.2_PF00097_1_1
XP_073249988.1_PF00097_1_1	XP_073249988.1_PF00097_1_1
XP_073249988.1_PF00097_1_1	CAH3026912.1_PF00097_1_1
XP_073249988.1_PF00097_1_1	CAH3122523.1_PF00097_1_1
XP_073249991.1_PF00097_1_1	XP_073249991.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_073258828.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	KAJ7387269.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	KAJ7387270.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	CAH3039352.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	CAH3110870.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_020628997.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_020629029.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_073258207.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	CAH3039355.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_073258222.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	CAH3110828.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_022807391.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_027057730.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_058966231.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_058966231.2_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_022807357.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_022807364.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_022807373.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_022807380.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_027057622.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_027057631.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_027057639.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_058966229.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_058966230.1_PF00097_1_1
XP_073258828.1_PF00097_1_1	XP_066018975.1_PF00097_1_1
