target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
XP_073230536.1_to_K04564_247_bounded_40-242|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	1.9e-46	151.4	1.5	1	1	7.1e-46	7.1e-46	149.6	1.5	2	193	2	203	1	203	0.82	-
KAJ7390115.1_to_K04564_248_bounded_37-242|SP_cnidaria	-	206	sp_ctp_MnFeSOD_algae_mature	-	193	2.9e-46	150.8	1.0	1	1	8.2e-46	8.2e-46	149.4	1.0	2	193	2	206	1	206	0.80	-
NC_089321.1_K04564_80b85b49_with_leader_u26_PF00081_M_to_K04564_192_bounded_29-209|mT_cnidaria	-	181	sp_ctp_MnFeSOD_algae_mature	-	193	3.4e-46	150.6	3.7	1	1	1.1e-45	1.1e-45	148.9	3.7	2	193	2	181	1	181	0.87	-
CAH3167338.1_to_K04564_247_bounded_40-242|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	3.8e-46	150.5	1.5	1	1	1.4e-45	1.4e-45	148.6	1.5	2	193	2	203	1	203	0.82	-
NW_026709483.1_K04564_f6c44c1b_with_leader_u35_PF00081_M_to_K04564_198_bounded_38-228|SP_cnidaria	-	191	sp_ctp_MnFeSOD_algae_mature	-	193	4.5e-46	150.2	0.3	1	1	5.6e-46	5.6e-46	149.9	0.3	2	193	2	191	1	191	0.85	-
pseudodiploria_host_TRINITY_DN177525_c0_g4_i17.p2_bounded_41-242|pseudodiploria_clivosa|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	7.4e-46	149.5	0.4	1	1	1.7e-45	1.7e-45	148.3	0.4	2	193	2	202	1	202	0.83	-
NC_089313.1_K04564_d4ce240d_with_leader_u35_PF00081_M_to_K04564_197_bounded_38-227|SP_cnidaria	-	190	sp_ctp_MnFeSOD_algae_mature	-	193	1.4e-45	148.6	0.2	1	1	1.8e-45	1.8e-45	148.3	0.2	2	193	2	190	1	190	0.90	-
NC_090876.1_K04564_d2caed50_with_leader_u26_PF00081_M_to_K04564_193_bounded_29-211|mT_cnidaria	-	183	sp_ctp_MnFeSOD_algae_mature	-	193	1.5e-45	148.6	2.5	1	1	4.8e-45	4.8e-45	146.9	2.5	2	193	2	183	1	183	0.86	-
NC_090883.1_K04564_15cd5c3b_with_leader_u26_PF00081_M_to_K04564_193_bounded_29-211|mT_cnidaria	-	183	sp_ctp_MnFeSOD_algae_mature	-	193	2.5e-45	147.8	2.1	1	1	8.2e-45	8.2e-45	146.1	2.1	2	193	2	183	1	183	0.86	-
orbicella_host_TRINITY_DN199962_c6_g1_i3.p1_with_leader_u38_PF00081_M_bounded_41-242|orbicella_faveolata|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	3.4e-45	147.4	0.3	1	1	7.5e-45	7.5e-45	146.2	0.3	2	193	2	202	1	202	0.82	-
siderastrea_host_TRINITY_DN422136_c0_g2_i3.p1_with_leader_u39_PF00081_M_bounded_42-244|siderastrea_radians|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	4.3e-45	147.0	0.8	1	1	1.8e-44	1.8e-44	145.0	0.8	2	193	2	203	1	203	0.82	-
XP_044179376.1_to_K04564_223_bounded_30-216|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	5.3e-45	146.7	0.3	1	1	6e-45	6e-45	146.5	0.3	1	193	1	187	1	187	0.90	-
XP_029200276.2_to_K04564_223_bounded_30-216|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	7.5e-45	146.2	0.3	1	1	8.4e-45	8.4e-45	146.1	0.3	1	193	1	187	1	187	0.90	-
XP_067022095.1_to_K04564_223_bounded_30-216|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	7.6e-45	146.2	0.3	1	1	8.5e-45	8.5e-45	146.1	0.3	1	193	1	187	1	187	0.91	-
CALNXJ010000011.1_K04564_5e644e17_with_leader_u36_PF00081_M_to_K04564_197_bounded_39-228|SP_cnidaria	-	190	sp_ctp_MnFeSOD_algae_mature	-	193	9e-45	146.0	0.2	1	1	1.1e-44	1.1e-44	145.6	0.2	2	193	2	190	1	190	0.90	-
XP_028405302.1_with_leader_u28_PF00081_M_to_K04564_175_bounded_31-217|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.5e-44	145.3	0.2	1	1	1.7e-44	1.7e-44	145.1	0.2	2	193	2	187	1	187	0.89	-
XP_020623159.1_to_K04564_248_bounded_41-242|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	1.5e-44	145.3	0.2	1	1	3.3e-44	3.3e-44	144.1	0.2	2	193	2	202	1	202	0.82	-
NC_133214.1_K04564_27a93157_with_leader_u37_PF00081_anchor_M_to_K04564_205_bounded_40-226|SP_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	3.9e-44	143.9	0.8	1	1	7.3e-44	7.3e-44	143.0	0.8	2	193	2	187	1	187	0.87	-
CALNXK010000026.1_K04564_ed584393_with_leader_u35_PF00081_anchor_M_to_K04564_204_bounded_38-224|SP_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	4.9e-44	143.6	0.6	1	1	9.1e-44	9.1e-44	142.7	0.6	2	193	2	187	1	187	0.87	-
XP_046848022.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	8.4e-44	142.8	0.2	1	1	9.4e-44	9.4e-44	142.6	0.2	2	193	2	187	1	187	0.91	-
CALNXI010001387.1_K04564_b0e36d4a_with_leader_u37_PF00081_M_to_K04564_194_bounded_40-226|SP_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	9.3e-44	142.7	0.5	1	1	1.6e-43	1.6e-43	141.9	0.5	2	193	2	187	1	187	0.87	-
MU825420.1_K04564_3d91ab54_with_leader_u34_PF00081_M_to_K04564_198_bounded_37-227|SP_cnidaria	-	191	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-43	141.5	0.2	1	1	2.8e-43	2.8e-43	141.1	0.2	2	193	2	191	1	191	0.86	-
CM106378.1_K04564_64fa28d1_with_leader_u33_PF00081_M_to_K04564_194_bounded_36-222|SP_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	7.1e-42	136.5	0.4	1	1	1.1e-41	1.1e-41	135.9	0.4	2	193	2	187	1	187	0.86	-
OZ116712.1_K04564_f67ada29_with_leader_u38_PF00081_M_to_K04564_193_bounded_41-226|SP_cnidaria	-	186	sp_ctp_MnFeSOD_algae_mature	-	193	1e-41	136.0	0.3	1	1	1.7e-41	1.7e-41	135.3	0.3	2	193	2	186	1	186	0.88	-
MPSW01000651.1_K04564_015d9ebc_with_leader_u38_PF00081_M_to_K04564_193_bounded_41-226|SP_cnidaria	-	186	sp_ctp_MnFeSOD_algae_mature	-	193	3.4e-41	134.3	0.2	1	1	5.6e-41	5.6e-41	133.6	0.2	2	193	2	186	1	186	0.88	-
BLEZ01003184.1_K04564_dc8bf6ad_with_leader_u27_PF00081_M_to_K04564_194_bounded_30-213|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	7.4e-41	133.2	3.3	1	1	2.4e-40	2.4e-40	131.5	3.3	1	193	1	184	1	184	0.86	-
BLFE01002088.1_K04564_10e43317_with_leader_u27_PF00081_M_to_K04564_192_bounded_30-211|mT_cnidaria	-	182	sp_ctp_MnFeSOD_algae_mature	-	193	1.2e-40	132.5	3.6	1	1	4e-40	4e-40	130.8	3.6	1	193	1	182	1	182	0.85	-
BLAZ01000169.1_K04564_9f65b912_with_leader_u27_PF00081_M_to_K04564_192_bounded_30-211|mT_cnidaria	-	182	sp_ctp_MnFeSOD_algae_mature	-	193	1.4e-40	132.3	3.5	1	1	4.5e-40	4.5e-40	130.6	3.5	1	193	1	182	1	182	0.85	-
NW_021163057.1_K04564_58bba69c_with_leader_u28_PF00081_M_to_K04564_194_bounded_31-214|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	1.8e-40	131.9	2.1	1	1	3.3e-40	3.3e-40	131.1	2.1	2	193	2	184	1	184	0.83	-
NC_088930.1_K04564_c6107477_with_leader_u22_PF00081_M_to_K04564_203_bounded_25-208|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	2.7e-40	131.4	1.3	1	1	5.7e-40	5.7e-40	130.3	1.3	2	193	2	184	1	184	0.90	-
NC_058072.1_K04564_d76f083e_with_leader_u27_PF00081_M_to_K04564_192_bounded_30-211|mT_cnidaria	-	182	sp_ctp_MnFeSOD_algae_mature	-	193	2.9e-40	131.3	3.7	1	1	9.7e-40	9.7e-40	129.6	3.7	1	193	1	182	1	182	0.85	-
XP_065051554.1_to_K04564_243_bounded_37-238|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	4e-40	130.8	0.7	1	1	6.4e-40	6.4e-40	130.1	0.7	2	193	2	202	1	202	0.81	-
NC_090047.1_K04564_9ff9e7e6_with_leader_u27_PF00081_M_to_K04564_192_bounded_30-211|mT_cnidaria	-	182	sp_ctp_MnFeSOD_algae_mature	-	193	4e-40	130.8	3.6	1	1	1.3e-39	1.3e-39	129.1	3.6	1	193	1	182	1	182	0.85	-
KAK3736516.1_to_K04564_242_bounded_34-235|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	4.1e-40	130.8	3.8	1	1	8.6e-40	8.6e-40	129.7	3.8	2	193	2	202	1	202	0.81	-
NW_025813402.1_K04564_d3bead77_with_leader_u26_PF00081_M_to_K04564_194_bounded_29-212|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	5.1e-40	130.5	2.1	1	1	8.9e-40	8.9e-40	129.7	2.1	2	193	2	184	1	184	0.86	-
NC_058072.1_K04564_e7306cec_with_leader_u27_PF00081_M_to_K04564_194_bounded_30-213|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	6.4e-40	130.1	3.4	1	1	2.1e-39	2.1e-39	128.5	3.4	1	193	1	184	1	184	0.85	-
JARQWQ010000030.1_K04564_a7361c5a_with_leader_u27_PF00081_M_to_K04564_192_bounded_30-211|mT_cnidaria	-	182	sp_ctp_MnFeSOD_algae_mature	-	193	1.2e-39	129.3	3.8	1	1	3.9e-39	3.9e-39	127.6	3.8	1	193	1	182	1	182	0.85	-
XP_020896468.1_to_K04564_244_bounded_35-236|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-39	128.5	1.9	1	1	3.5e-39	3.5e-39	127.7	1.9	2	193	2	202	1	202	0.82	-
XP_032242609.1_to_K04564_248_bounded_38-239|SP_cnidaria	-	202	sp_ctp_MnFeSOD_algae_mature	-	193	1.5e-37	122.4	1.2	1	1	2.3e-37	2.3e-37	121.8	1.2	2	193	2	202	1	202	0.84	-
NW_018385051.1_K04564_bf905449_with_leader_u32_PF00081_M_to_K04564_193_bounded_35-219|SP_cnidaria	-	185	sp_ctp_MnFeSOD_algae_mature	-	193	2.9e-37	121.5	2.8	1	1	4.9e-37	4.9e-37	120.7	2.8	2	193	2	185	1	185	0.89	-
JAUJYZ010000745.1_K04564_47603ed6_with_leader_u31_PF00081_M_to_K04564_191_bounded_34-219|SP_cnidaria	-	186	sp_ctp_MnFeSOD_algae_mature	-	193	3.8e-36	117.8	4.8	1	1	7.2e-36	7.2e-36	116.9	4.8	2	193	2	186	1	186	0.88	-
NW_021126546.1_K04564_2e4adbc0_with_leader_u27_PF00081_M_to_K04564_194_bounded_30-213|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	2.5e-35	115.2	3.3	1	1	8.1e-35	8.1e-35	113.5	3.3	1	193	1	184	1	184	0.84	-
CAB3989857.1_to_K04564_245_bounded_38-241|SP_cnidaria	-	204	sp_ctp_MnFeSOD_algae_mature	-	193	7.5e-35	113.6	0.7	1	1	1.4e-34	1.4e-34	112.7	0.7	2	193	2	204	1	204	0.81	-
NW_001834379.1_K04564_218b7627_with_leader_u35_PF00081_M_to_K04564_200_bounded_38-223|SP_cnidaria	-	186	sp_ctp_MnFeSOD_algae_mature	-	193	2.4e-34	112.0	2.1	1	1	4.5e-34	4.5e-34	111.1	2.1	2	193	2	186	1	186	0.88	-
XP_028402961.1_to_K04564_244_bounded_38-241|SP_cnidaria	-	204	sp_ctp_MnFeSOD_algae_mature	-	193	3.4e-34	111.5	0.2	1	1	5.8e-34	5.8e-34	110.7	0.2	2	193	2	204	1	204	0.82	-
CACRXK020001562.1_K04564_ba438d0e_with_leader_u35_PF00081_M_to_K04564_192_bounded_38-224|SP_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.4e-30	99.7	2.0	1	1	2.9e-30	2.9e-30	98.6	2.0	2	193	2	187	1	187	0.85	-
NW_021163045.1_K04564_93184bc0_with_leader_u35_PF00081_M_to_K04564_197_bounded_38-224|SP_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	2.4e-30	98.9	0.6	1	1	5.4e-30	5.4e-30	97.7	0.6	2	193	2	187	1	187	0.86	-
orbicella_symb_TRINITY_DN78611_c0_g2_i1.p1_to_K04564_236_bounded_30-226|breviolum_faviinorum|SP_algae	-	197	sp_MnFeSOD_algae_mature	-	197	5.9e-133	433.6	2.6	1	1	6.6e-133	6.6e-133	433.4	2.6	1	197	1	197	1	197	1.00	-
orbicella_symb_TRINITY_DN78611_c0_g2_i1.p1_with_leader_u20_PF00081_M_to_K04564_236_bounded_23-219|breviolum_faviinorum|SP_algae	-	197	sp_MnFeSOD_algae_mature	-	197	5.9e-133	433.6	2.6	1	1	6.6e-133	6.6e-133	433.4	2.6	1	197	1	197	1	197	1.00	-
OLP79028.1_with_leader_u20_PF00081_M_to_K04564_1017_bounded_23-219|SP_algae	-	197	sp_MnFeSOD_algae_mature	-	197	1.3e-132	432.4	2.4	1	1	1.4e-132	1.4e-132	432.3	2.4	1	197	1	197	1	197	1.00	-
CAK9100252.1_to_K04564_230_bounded_24-220|SP_algae	-	197	sp_MnFeSOD_algae_mature	-	197	1.1e-130	426.2	0.7	1	1	1.2e-130	1.2e-130	426.0	0.7	1	197	1	197	1	197	1.00	-
siderastrea_symb_TRINITY_DN8493_c0_g1_i1.p1_to_K04564_227_bounded_19-217|breviolum_b5|SP_algae	-	199	sp_MnFeSOD_algae_mature	-	197	1.9e-129	422.1	1.4	1	1	2.1e-129	2.1e-129	422.0	1.4	1	197	1	199	1	199	0.99	-
pseudodiploria_symb_TRINITY_DN348117_c0_g1_i1.p1_with_leader_u16_PF00081_M_to_K04564_250_bounded_19-217|symbiodinium_a3|SP_algae	-	199	sp_MnFeSOD_algae_mature	-	197	3.3e-129	421.3	1.3	1	1	3.6e-129	3.6e-129	421.2	1.3	1	197	1	199	1	199	0.99	-
OLP88777.1_with_leader_u60_PF00081_M_to_K04564_1935_bounded_63-255|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	2.1e-75	245.7	0.2	1	1	2.3e-75	2.3e-75	245.6	0.2	2	197	2	193	1	193	0.95	-
OLP99006.1_with_leader_u58_PF00081_M_to_K04564_1204_bounded_61-253|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.7e-75	244.9	0.4	1	1	4.1e-75	4.1e-75	244.8	0.4	2	197	2	193	1	193	0.96	-
orbicella_symb_TRINITY_DN78611_c0_g1_i1.p1_with_leader_u58_PF00081_M_to_K04564_282_bounded_61-253|breviolum_faviinorum|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	1.1e-74	243.3	0.2	1	1	1.3e-74	1.3e-74	243.2	0.2	2	197	2	193	1	193	0.96	-
orbicella_symb_TRINITY_DN393612_c0_g1_i1.p1_with_leader_u60_PF00081_M_to_K04564_278_bounded_63-255|breviolum_faviinorum|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	1.3e-74	243.2	0.4	1	1	1.4e-74	1.4e-74	243.0	0.4	2	197	2	193	1	193	0.95	-
CAL1168155.1_to_K04564_293_bounded_58-250|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	1.5e-74	243.0	0.3	1	1	1.7e-74	1.7e-74	242.8	0.3	2	197	2	193	1	193	0.96	-
CAMXCT020000624.1_K04564_b4735730_with_leader_u53_PF00081_M_to_K04564_203_bounded_56-248|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	1.5e-74	243.0	0.3	1	1	1.7e-74	1.7e-74	242.8	0.3	2	197	2	193	1	193	0.96	-
CAMXCT020006499.1_K04564_c81ee4b4_with_leader_u55_PF00081_M_to_K04564_203_bounded_58-250|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	1.5e-74	243.0	0.3	1	1	1.7e-74	1.7e-74	242.8	0.3	2	197	2	193	1	193	0.96	-
orbicella_symb_TRINITY_DN188752_c0_g3_i1.p1_to_K04564_260_bounded_58-250|breviolum_faviinorum|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	1.7e-74	242.8	0.3	1	1	1.9e-74	1.9e-74	242.6	0.3	2	197	2	193	1	193	0.95	-
BGPT01004387.1_K04564_42ae3337_with_leader_u55_PF00081_M_to_K04564_204_bounded_58-251|SP_cTP_algae	-	194	sp_MnFeSOD_algae_mature	-	197	2.3e-74	242.4	0.3	1	1	2.5e-74	2.5e-74	242.2	0.3	2	197	2	194	1	194	0.95	-
BGPT01000358.1_K04564_070be8c8_with_leader_u54_PF00081_M_to_K04564_203_bounded_57-255|SP_cTP_algae	-	199	sp_MnFeSOD_algae_mature	-	197	2.3e-74	242.3	0.1	1	1	2.7e-74	2.7e-74	242.1	0.1	2	197	2	199	1	199	0.94	-
CAK9113181.1_to_K04564_257_bounded_55-247|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.3e-74	241.8	0.3	1	1	3.7e-74	3.7e-74	241.7	0.3	2	197	2	193	1	193	0.95	-
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u52_PF00081_M_to_K04564_203_bounded_55-247|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.3e-74	241.8	0.3	1	1	3.7e-74	3.7e-74	241.7	0.3	2	197	2	193	1	193	0.95	-
TRINITY_DN30502_c0_g1_i1.p1_to_K04564_270_bounded_68-260|durusdinium_trenchii|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.3e-74	241.8	0.3	1	1	3.7e-74	3.7e-74	241.7	0.3	2	197	2	193	1	193	0.95	-
c_goreaui_TRINITY_DN626_c0_g1_i2.p1_to_K04564_256_bounded_56-248|cladocopium_goreaui|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.7e-74	241.7	0.3	1	1	4.2e-74	4.2e-74	241.5	0.3	2	197	2	193	1	193	0.95	-
c_goreaui_TRINITY_DN626_c0_g1_i4.p1_to_K04564_258_bounded_56-248|cladocopium_goreaui|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.7e-74	241.7	0.3	1	1	4.2e-74	4.2e-74	241.5	0.3	2	197	2	193	1	193	0.95	-
CAL1168149.1_to_K04564_258_bounded_58-250|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.9e-74	241.6	0.3	1	1	4.4e-74	4.4e-74	241.4	0.3	2	197	2	193	1	193	0.95	-
CAMXCT020006499.1_K04564_88d2492d_with_leader_u55_PF00081_M_to_K04564_203_bounded_58-250|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	3.9e-74	241.6	0.3	1	1	4.4e-74	4.4e-74	241.4	0.3	2	197	2	193	1	193	0.95	-
XP_058945240.1_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	1.4e-59	194.1	0.6	1	1	2.2e-59	2.2e-59	193.5	0.6	1	197	1	203	1	203	0.87	-
XP_058945240.2_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	1.7e-59	193.8	0.5	1	1	2.6e-59	2.6e-59	193.2	0.5	1	197	1	203	1	203	0.87	-
XP_027045969.1_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	2.7e-59	193.2	0.5	1	1	4.2e-59	4.2e-59	192.5	0.5	1	197	1	203	1	203	0.87	-
XP_068715352.1_to_K04564_224_bounded_29-216|mT_cnidaria	-	188	sp_MnFeSOD_algae_mature	-	197	1.2e-58	191.1	0.1	1	1	1.4e-58	1.4e-58	190.8	0.1	1	197	1	188	1	188	0.92	-
CAH3109050.1_to_K04564_247_bounded_39-241|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	1.2e-58	191.0	0.5	1	1	1.9e-58	1.9e-58	190.4	0.5	1	197	1	203	1	203	0.87	-
KAJ7390115.1_to_K04564_248_bounded_37-242|SP_cnidaria	-	206	sp_MnFeSOD_algae_mature	-	197	3.4e-58	189.6	0.7	1	1	5.2e-58	5.2e-58	189.0	0.7	1	197	1	206	1	206	0.84	-
XP_022789717.1_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	1.1e-57	187.9	0.3	1	1	1.4e-57	1.4e-57	187.6	0.3	1	197	1	203	1	203	0.89	-
CAH3154858.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.8e-57	187.2	0.5	1	1	2.2e-57	2.2e-57	186.9	0.5	1	197	1	187	1	187	0.92	-
XP_058961470.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.8e-57	187.2	0.5	1	1	2.2e-57	2.2e-57	186.9	0.5	1	197	1	187	1	187	0.92	-
pseudodiploria_host_TRINITY_DN177525_c0_g4_i17.p2_bounded_41-242|pseudodiploria_clivosa|SP_cnidaria	-	202	sp_MnFeSOD_algae_mature	-	197	2.8e-57	186.6	0.2	1	1	3.4e-57	3.4e-57	186.3	0.2	1	197	1	202	1	202	0.89	-
KAJ7371307.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.7e-57	186.2	0.4	1	1	4.7e-57	4.7e-57	185.8	0.4	1	197	1	187	1	187	0.92	-
XP_022799031.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	4.3e-57	186.0	0.4	1	1	5.3e-57	5.3e-57	185.7	0.4	1	197	1	187	1	187	0.92	-
XP_022799031.1_with_leader_u25_PF00081_M_to_K04564_223_bounded_28-214|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	4.3e-57	186.0	0.4	1	1	5.3e-57	5.3e-57	185.7	0.4	1	197	1	187	1	187	0.92	-
siderastrea_host_TRINITY_DN434783_c2_g2_i2.p1_bounded_35-221|siderastrea_radians|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	4.5e-57	185.9	0.2	1	1	5.7e-57	5.7e-57	185.6	0.2	1	197	1	187	1	187	0.92	-
siderastrea_host_TRINITY_DN434783_c2_g2_i2.p1_with_leader_u26_PF00081_M_bounded_29-215|siderastrea_radians|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	4.5e-57	185.9	0.2	1	1	5.7e-57	5.7e-57	185.6	0.2	1	197	1	187	1	187	0.92	-
XP_068741652.1_to_K04564_224_bounded_29-216|mT_cnidaria	-	188	sp_MnFeSOD_algae_mature	-	197	4.9e-57	185.8	0.1	1	1	6e-57	6e-57	185.5	0.1	1	197	1	188	1	188	0.92	-
KAK3736644.1_to_K04564_222_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	8.6e-57	185.0	0.9	1	1	1.1e-56	1.1e-56	184.7	0.9	1	196	1	186	1	187	0.90	-
pseudodiploria_host_TRINITY_DN196811_c4_g3_i7.p1_bounded_37-223|pseudodiploria_clivosa|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	9.3e-57	184.9	0.4	1	1	1.2e-56	1.2e-56	184.6	0.4	1	197	1	187	1	187	0.92	-
pseudodiploria_host_TRINITY_DN196811_c4_g3_i7.p1_with_leader_u26_PF00081_M_bounded_29-215|pseudodiploria_clivosa|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	9.3e-57	184.9	0.4	1	1	1.2e-56	1.2e-56	184.6	0.4	1	197	1	187	1	187	0.92	-
orbicella_host_TRINITY_DN215728_c1_g2_i1.p1_with_leader_u26_PF00081_M_bounded_29-215|orbicella_faveolata|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.5e-56	184.2	0.5	1	1	1.9e-56	1.9e-56	183.9	0.5	1	197	1	187	1	187	0.92	-
OZ116702.1_K04564_7a632fe8_with_leader_u26_PF00081_M_to_K04564_199_bounded_29-216|mT_cnidaria	-	188	sp_MnFeSOD_algae_mature	-	197	1.8e-56	183.9	0.3	1	1	2.3e-56	2.3e-56	183.6	0.3	1	197	1	188	1	188	0.95	-
XP_073230536.1_to_K04564_247_bounded_40-242|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	1.9e-56	183.8	0.3	1	1	3.2e-56	3.2e-56	183.1	0.3	1	197	1	203	1	203	0.83	-
JAJLRJ010000007.1_K04564_fcb962ee_with_leader_u25_PF00081_M_to_K04564_195_bounded_28-212|mT_cnidaria	-	185	sp_MnFeSOD_algae_mature	-	197	2.5e-56	183.5	0.3	1	1	3.1e-56	3.1e-56	183.1	0.3	1	197	1	185	1	185	0.91	-
CAH3121122.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.2e-56	183.1	0.3	1	1	3.9e-56	3.9e-56	182.8	0.3	1	197	1	187	1	187	0.91	-
CAH3121122.1_with_leader_u17_PF00081_M_to_K04564_223_bounded_20-206|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.2e-56	183.1	0.3	1	1	3.9e-56	3.9e-56	182.8	0.3	1	197	1	187	1	187	0.91	-
XP_073236307.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.5e-56	183.0	0.3	1	1	4.3e-56	4.3e-56	182.7	0.3	1	197	1	187	1	187	0.91	-
XP_073236307.1_with_leader_u17_PF00081_M_to_K04564_223_bounded_20-206|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.5e-56	183.0	0.3	1	1	4.3e-56	4.3e-56	182.7	0.3	1	197	1	187	1	187	0.91	-
CAH3167338.1_to_K04564_247_bounded_40-242|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	5.4e-56	182.4	0.4	1	1	8.8e-56	8.8e-56	181.7	0.4	1	197	1	203	1	203	0.83	-
XP_020624989.1_to_K04564_224_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	6.5e-56	182.1	0.7	1	1	8.3e-56	8.3e-56	181.8	0.7	1	197	1	187	1	187	0.92	-
CAH3015114.1_with_leader_u17_PF00081_M_to_K04564_259_bounded_20-206|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	8.6e-56	181.7	0.3	1	1	1.1e-55	1.1e-55	181.4	0.3	1	197	1	187	1	187	0.91	-
CAH3015114.1_with_leader_u26_PF00081_M_to_K04564_259_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	8.6e-56	181.7	0.3	1	1	1.1e-55	1.1e-55	181.4	0.3	1	197	1	187	1	187	0.91	-
