protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
CAJNJA010052942.1_K04564_06e367ea	GCA_905231915.1	CAJNJA010052942.1		18645	20145	+	1501	dss	1	315	
CAJNJA010052942.1_K04564_06e367ea	GCA_905231915.1	CAJNJA010052942.1		18645	20145	+	1501	dss	2	596	
CAJNJA010052942.1_K04564_06e367ea	GCA_905231915.1	CAJNJA010052942.1		18645	20145	+	1501	dss	3	1079	
CAJNJA010052942.1_K04564_06e367ea	GCA_905231915.1	CAJNJA010052942.1		18645	20145	+	1501	ass	1	453	
CAJNJA010052942.1_K04564_06e367ea	GCA_905231915.1	CAJNJA010052942.1		18645	20145	+	1501	ass	2	1005	
CAJNJA010052942.1_K04564_06e367ea	GCA_905231915.1	CAJNJA010052942.1		18645	20145	+	1501	ass	3	1298	
CAE8598837.1	GCA_905237085.1	CAJNNV010010613.1	CAE8598837.1_with_leader_u65_PF00081_M_to_K04564_270	441524	440655	-	870				
CAE8604820.1	GCA_905237085.1	CAJNNV010016980.1	CAE8604820.1_with_leader_u65_PF00081_M_to_K04564_269	570094	569258	-	837				
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	1	34	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	2	383	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	3	986	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	4	1354	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	5	1912	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	6	2258	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	7	2591	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	8	3161	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	9	3383	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	10	3585	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	11	3892	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	12	4023	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	13	4335	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	14	6851	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	15	7002	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	16	7282	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	17	7679	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	18	8072	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	19	8280	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	20	8584	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	21	8869	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	22	9084	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	23	9199	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	24	17006	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	25	21359	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	26	23149	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	27	26891	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	28	27754	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	29	30357	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	30	32783	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	dss	31	34480	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	1	343	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	2	921	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	3	1289	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	4	1852	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	5	2233	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	6	2562	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	7	3084	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	8	3320	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	9	3512	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	10	3825	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	11	4002	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	12	4258	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	13	6775	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	14	6967	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	15	7263	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	16	7619	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	17	8033	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	18	8211	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	19	8516	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	20	8779	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	21	9021	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	22	9183	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	23	16972	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	24	21304	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	25	23120	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	26	26863	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	27	27724	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	28	30298	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	29	32727	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	30	34456	
CAE8627582.1	GCA_905237085.1	CAJNNV010029213.1		231246	269655	+	38410	ass	31	38361	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	1	45	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	2	599	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	3	810	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	4	3141	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	5	3903	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	6	4538	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	7	6033	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	8	6143	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	9	6741	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	10	7880	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	11	8455	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	12	16204	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	13	17244	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	14	17839	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	15	18148	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	16	18427	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	dss	17	19040	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	1	570	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	2	785	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	3	3108	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	4	3856	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	5	4491	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	6	5994	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	7	6134	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	8	6711	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	9	7806	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	10	8440	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	11	16173	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	12	17158	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	13	17814	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	14	18097	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	15	18335	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	16	19020	
CAE8628319.1	GCA_905237085.1	CAJNNV010029372.1		75724	56529	-	19196	ass	17	19149	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	1	22	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	2	3259	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	3	3619	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	4	7980	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	5	9631	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	6	13306	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	7	14165	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	8	16792	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	9	19191	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	10	20896	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	11	24803	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	12	28526	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	13	29795	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	14	32019	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	15	36283	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	16	41836	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	17	51848	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	18	54418	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	19	56053	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	20	56327	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	21	66120	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	22	66555	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	23	67824	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	dss	24	70022	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	1	3226	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	2	3585	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	3	7925	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	4	9602	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	5	13278	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	6	14135	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	7	16733	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	8	19135	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	9	20872	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	10	24754	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	11	28497	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	12	29778	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	13	31974	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	14	36247	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	15	41785	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	16	51828	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	17	54388	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	18	56032	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	19	56285	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	20	66091	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	21	66520	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	22	67786	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	23	69985	
CAE8631912.1	GCA_905237085.1	CAJNNV010030245.1		88262	17477	-	70786	ass	24	70750	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	1	48	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	2	1559	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	3	2602	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	4	3820	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	5	4984	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	6	5592	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	7	6850	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	8	7484	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	9	8436	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	10	8909	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	11	10076	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	12	10960	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	13	13275	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	14	14373	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	15	17576	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	16	19419	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	17	20087	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	18	20602	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	19	20923	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	dss	20	21363	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	1	1488	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	2	2560	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	3	3789	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	4	4934	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	5	5522	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	6	6818	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	7	7392	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	8	8383	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	9	8839	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	10	9976	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	11	10888	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	12	13253	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	13	14275	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	14	17558	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	15	19395	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	16	20015	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	17	20567	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	18	20890	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	19	21334	
CAL1167723.1	GCA_947184155.2	CAMXCT020006312.1		17025	40381	+	23357	ass	20	23335	
CAL1168149.1	GCA_947184155.2	CAMXCT020006499.1	CAL1168149.1_with_leader_u55_PF00081_M_to_K04564_258	407964	406881	-	1084				
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	1	882	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	2	1515	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	3	1656	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	4	1820	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	5	2001	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	6	2189	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	7	2332	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	8	2597	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	9	2787	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	10	2933	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	11	3114	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	12	3263	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	13	3405	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	14	4074	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	15	4447	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	16	4632	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	17	7135	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	18	7316	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	19	7457	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	20	7660	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	21	7875	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	22	8065	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	23	8671	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	24	8913	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	25	9083	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	26	9223	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	27	9373	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	28	9554	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	29	9695	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	30	9898	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	31	10113	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	32	10303	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	33	10448	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	34	10620	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	35	10774	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	36	10939	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	37	11147	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	38	11371	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	39	11691	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	40	11872	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	41	12060	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	42	12221	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	43	12404	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	44	12553	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	45	12685	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	46	12900	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	47	13214	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	48	13515	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	49	13777	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	50	14329	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	51	14486	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	52	14826	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	53	14939	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	54	15315	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	55	15661	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	56	15937	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	57	16303	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	58	16578	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	59	16960	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	60	19543	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	61	19815	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	62	20101	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	63	20300	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	64	20587	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	65	20709	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	66	20908	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	67	22092	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	68	22218	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	69	22315	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	70	22831	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	71	23034	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	72	28262	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	73	28646	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	74	29306	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	75	29833	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	76	30166	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	77	30385	
