target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
BGPT01000358.1_K04564_070be8c8_with_leader_u54_PF00081_M_to_K04564_203_bounded_57-255|SP_cTP_algae	-	199	sp_MnFeSOD_algae_mature	-	197	1.9e-74	242.3	0.1	1	1	2.2e-74	2.2e-74	242.1	0.1	2	197	2	199	1	199	0.94	-
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u52_PF00081_M_to_K04564_203_bounded_55-247|SP_cTP_algae	-	193	sp_MnFeSOD_algae_mature	-	197	2.7e-74	241.8	0.3	1	1	3e-74	3e-74	241.7	0.3	2	197	2	193	1	193	0.95	-
Q2UZU7_diat_bounded_4-193|reference|Conticribra_weissflogii|Fe	-	190	sp_MnFeSOD_algae_mature	-	197	2.9e-72	235.2	0.2	1	1	3.3e-72	3.3e-72	235.0	0.2	2	197	2	190	1	190	0.92	-
B7G0L6_diat_bounded_3-198|reference|Phaeodactylum_tricornutum_(strain_CCAP_1055/1)|Fe	-	196	sp_MnFeSOD_algae_mature	-	197	2.3e-71	232.3	0.2	1	1	2.5e-71	2.5e-71	232.1	0.2	1	197	1	196	1	196	0.91	-
P50058_cyan_bounded_45-238|reference|Leptolyngbya_boryana|Mn	-	194	sp_MnFeSOD_algae_mature	-	197	3.3e-70	228.5	1.9	1	1	3.8e-70	3.8e-70	228.3	1.9	2	197	2	194	1	194	0.90	-
P43019_ente_bounded_4-198|reference|Salmonella_typhimurium_(strain_LT2_/_SGSC1412_/_ATCC_700720)|Mn	-	195	sp_MnFeSOD_algae_mature	-	197	8.7e-68	220.6	0.5	1	1	9.8e-68	9.8e-68	220.4	0.5	1	195	1	193	1	195	0.92	-
P00448_ente_bounded_4-198|reference|Escherichia_coli_(strain_K12)|Mn	-	195	sp_MnFeSOD_algae_mature	-	197	1.8e-67	219.6	0.5	1	1	2e-67	2e-67	219.4	0.5	1	195	1	193	1	195	0.92	-
P50059_cyan_bounded_4-195|reference|Leptolyngbya_boryana|Mn	-	192	sp_MnFeSOD_algae_mature	-	197	5.4e-67	218.0	1.0	1	1	6.2e-67	6.2e-67	217.8	1.0	2	196	2	191	1	192	0.94	-
P57286_ente_bounded_4-197|reference|Buchnera_aphidicola_subsp._Acyrthosiphon_pisum_(strain_APS)|Mn	-	194	sp_MnFeSOD_algae_mature	-	197	1e-63	207.3	0.2	1	1	1.1e-63	1.1e-63	207.2	0.2	2	195	2	192	1	194	0.90	-
P50060_cyan_bounded_34-225|reference|Leptolyngbya_boryana|Mn	-	192	sp_MnFeSOD_algae_mature	-	197	1.4e-62	203.6	0.6	1	1	1.6e-62	1.6e-62	203.4	0.6	2	196	2	191	1	192	0.92	-
Q8K9V4_ente_bounded_4-197|reference|Buchnera_aphidicola_subsp._Schizaphis_graminum_(strain_Sg)|Mn	-	194	sp_MnFeSOD_algae_mature	-	197	1.7e-60	196.7	0.4	1	1	2e-60	2e-60	196.6	0.4	1	195	1	192	1	194	0.92	-
XP_027045969.1_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	2.2e-59	193.2	0.5	1	1	3.4e-59	3.4e-59	192.5	0.5	1	197	1	203	1	203	0.87	-
KAJ7390115.1_bounded_37-242|SP_cnidaria	-	206	sp_MnFeSOD_algae_mature	-	197	2.8e-58	189.6	0.7	1	1	4.2e-58	4.2e-58	189.0	0.7	1	197	1	206	1	206	0.84	-
XP_022789717.1_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	8.9e-58	187.9	0.3	1	1	1.1e-57	1.1e-57	187.6	0.3	1	197	1	203	1	203	0.89	-
CAH3154858.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.5e-57	187.2	0.5	1	1	1.8e-57	1.8e-57	186.9	0.5	1	197	1	187	1	187	0.92	-
KAJ7371307.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3e-57	186.2	0.4	1	1	3.8e-57	3.8e-57	185.8	0.4	1	197	1	187	1	187	0.92	-
Q8HXP1_mamm_bounded_3-189|reference|Sapajus_apella|Mn	-	187	sp_MnFeSOD_algae_mature	-	197	3.5e-57	186.0	0.2	1	1	4.3e-57	4.3e-57	185.7	0.2	1	197	1	187	1	187	0.91	-
XP_022799031.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.5e-57	186.0	0.4	1	1	4.3e-57	4.3e-57	185.7	0.4	1	197	1	187	1	187	0.92	-
XP_068741652.1_bounded_29-216|mT_cnidaria	-	188	sp_MnFeSOD_algae_mature	-	197	4e-57	185.8	0.1	1	1	4.9e-57	4.9e-57	185.5	0.1	1	197	1	188	1	188	0.92	-
Q8HXP4_mamm_bounded_3-189|reference|Macaca_fuscata_fuscata|Mn	-	187	sp_MnFeSOD_algae_mature	-	197	5.2e-57	185.4	0.2	1	1	6.4e-57	6.4e-57	185.1	0.2	1	197	1	187	1	187	0.91	-
KAK3736644.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	7e-57	185.0	0.9	1	1	8.8e-57	8.8e-57	184.7	0.9	1	196	1	186	1	187	0.90	-
JAJLRJ010000007.1_K04564_fcb962ee_with_leader_u25_PF00081_M_bounded_28-212|mT_cnidaria	-	185	sp_MnFeSOD_algae_mature	-	197	2e-56	183.5	0.3	1	1	2.5e-56	2.5e-56	183.1	0.3	1	197	1	185	1	185	0.91	-
XP_020624989.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	5.3e-56	182.1	0.7	1	1	6.7e-56	6.7e-56	181.8	0.7	1	197	1	187	1	187	0.92	-
CAH3015114.1_with_leader_u26_PF00081_M_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	7e-56	181.7	0.3	1	1	8.6e-56	8.6e-56	181.4	0.3	1	197	1	187	1	187	0.91	-
XP_001641079.1_bounded_26-212|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	7.4e-56	181.6	0.1	1	1	9.5e-56	9.5e-56	181.3	0.1	1	197	1	187	1	187	0.90	-
MPSW01001707.1_K04564_7b9e297c_with_leader_u26_PF00081_M_bounded_29-216|mT_cnidaria	-	188	sp_MnFeSOD_algae_mature	-	197	1.2e-55	181.0	0.6	1	1	1.5e-55	1.5e-55	180.6	0.6	1	197	1	188	1	188	0.94	-
CAH3113625.1_bounded_38-240|SP_cnidaria	-	203	sp_MnFeSOD_algae_mature	-	197	1.9e-55	180.3	0.3	1	1	3.1e-55	3.1e-55	179.6	0.3	1	197	1	203	1	203	0.83	-
XP_020892835.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3e-55	179.6	0.6	1	1	3.8e-55	3.8e-55	179.3	0.6	1	197	1	187	1	187	0.90	-
XP_031555730.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.5e-55	179.4	0.4	1	1	4.3e-55	4.3e-55	179.1	0.4	1	197	1	187	1	187	0.86	-
MU826849.1_K04564_291d850d_with_leader_u26_PF00081_M_bounded_29-213|mT_cnidaria	-	185	sp_MnFeSOD_algae_mature	-	197	5e-55	178.9	0.5	1	1	6.4e-55	6.4e-55	178.6	0.5	1	197	1	185	1	185	0.93	-
XP_028405302.1_with_leader_u28_PF00081_M_bounded_31-217|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	6.7e-55	178.5	0.2	1	1	8.3e-55	8.3e-55	178.2	0.2	1	197	1	187	1	187	0.91	-
NW_001834409.1_K04564_dd4ebe9b_with_leader_u23_PF00081_M_bounded_26-207|mT_cnidaria	-	182	sp_MnFeSOD_algae_mature	-	197	1.4e-53	174.2	0.2	1	1	2e-53	2e-53	173.7	0.2	1	197	1	182	1	182	0.90	-
NW_026709483.1_K04564_f6c44c1b_with_leader_u35_PF00081_M_bounded_38-228|SP_cnidaria	-	191	sp_MnFeSOD_algae_mature	-	197	1.7e-53	174.0	0.8	1	1	2.5e-53	2.5e-53	173.4	0.8	1	197	1	191	1	191	0.87	-
XP_046848022.1_bounded_29-215|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.9e-53	173.8	0.7	1	1	2.3e-53	2.3e-53	173.5	0.7	1	197	1	187	1	187	0.90	-
CM106374.1_K04564_529830d2_with_leader_u26_PF00081_M_bounded_29-213|mT_cnidaria	-	185	sp_MnFeSOD_algae_mature	-	197	2.1e-53	173.6	0.4	1	1	3.2e-53	3.2e-53	173.0	0.4	1	197	1	185	1	185	0.88	-
NW_026710474.1_K04564_6393b7b3_with_leader_u26_PF00081_M_bounded_29-209|mT_cnidaria	-	181	sp_MnFeSOD_algae_mature	-	197	2.4e-53	173.4	2.1	1	1	3.9e-53	3.9e-53	172.7	2.1	1	197	1	181	1	181	0.93	-
XP_065052710.1_bounded_27-213|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	3.7e-53	172.8	0.3	1	1	4.6e-53	4.6e-53	172.5	0.3	1	197	1	187	1	187	0.91	-
JAUJYZ010000740.1_K04564_87e6c451_with_leader_u26_PF00081_anchor_M_bounded_29-209|mT_cnidaria	-	181	sp_MnFeSOD_algae_mature	-	197	4.6e-53	172.5	3.8	1	1	9e-53	9e-53	171.6	3.8	1	196	1	180	1	181	0.90	-
NP_001296665.1_bounded_25-211|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	4.8e-53	172.4	0.2	1	1	6.1e-53	6.1e-53	172.1	0.2	1	197	1	187	1	187	0.91	-
CALNXI010000019.1_K04564_9c58f698_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	1.1e-52	171.3	0.2	1	1	1.4e-52	1.4e-52	171.0	0.2	1	197	1	184	1	184	0.90	-
MU825420.1_K04564_3d91ab54_with_leader_u34_PF00081_M_bounded_37-227|SP_cnidaria	-	191	sp_MnFeSOD_algae_mature	-	197	1.5e-52	170.8	1.4	1	1	3.7e-52	3.7e-52	169.6	1.4	1	197	1	191	1	191	0.84	-
P11796_land_bounded_29-219|reference|Nicotiana_plumbaginifolia|Mn	-	191	sp_MnFeSOD_algae_mature	-	197	5.3e-52	169.0	1.0	1	1	6.4e-52	6.4e-52	168.8	1.0	1	195	1	189	1	191	0.87	-
O49066_land_bounded_29-219|reference|Capsicum_annuum|Mn	-	191	sp_MnFeSOD_algae_mature	-	197	6.9e-52	168.7	0.4	1	1	8.3e-52	8.3e-52	168.4	0.4	1	195	1	189	1	191	0.88	-
NW_020845403.1_K04564_b41b5453_with_leader_u26_PF00081_M_bounded_29-221|mT_cnidaria	-	193	sp_MnFeSOD_algae_mature	-	197	7.3e-52	168.6	0.5	1	1	1.1e-51	1.1e-51	168.0	0.5	1	197	1	193	1	193	0.86	-
Q877B6_fung_bounded_6-194|reference|Aspergillus_oryzae_(strain_ATCC_42149_/_RIB_40)|Mn	-	189	sp_MnFeSOD_algae_mature	-	197	1.2e-51	167.9	2.3	1	1	2e-51	2e-51	167.1	2.3	1	195	1	187	1	189	0.86	-
NW_019217915.1_K04564_8c7a1a6e_with_leader_u35_PF00081_M_bounded_38-225|SP_cnidaria	-	188	sp_MnFeSOD_algae_mature	-	197	2.9e-51	166.6	2.0	1	1	8.7e-51	8.7e-51	165.1	2.0	1	197	1	188	1	188	0.87	-
RDEB01000110.1_K04564_86e229fd_with_leader_u26_PF00081_M_bounded_29-211|mT_cnidaria	-	183	sp_MnFeSOD_algae_mature	-	197	3.9e-51	166.2	4.6	1	1	4.6e-50	4.6e-50	162.7	4.6	1	197	1	183	1	183	0.86	-
Q9SM64_land_bounded_29-219|reference|Prunus_persica|Mn	-	191	sp_MnFeSOD_algae_mature	-	197	6e-51	165.6	0.8	1	1	7.2e-51	7.2e-51	165.4	0.8	1	195	1	189	1	191	0.88	-
XP_065051554.1_bounded_37-238|SP_cnidaria	-	202	sp_MnFeSOD_algae_mature	-	197	9.4e-51	165.0	0.3	1	1	1.1e-50	1.1e-50	164.7	0.3	2	197	2	202	1	202	0.87	-
CALNXK010000026.1_K04564_ed584393_with_leader_u35_PF00081_anchor_M_bounded_38-224|SP_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.6e-50	164.2	1.5	1	1	9.9e-50	9.9e-50	161.6	1.5	1	197	1	187	1	187	0.86	-
CAB3989857.1_bounded_38-241|SP_cnidaria	-	204	sp_MnFeSOD_algae_mature	-	197	3.6e-50	163.1	0.3	1	1	4.4e-50	4.4e-50	162.8	0.3	1	197	1	204	1	204	0.89	-
P77968_cyan_bounded_4-192|reference|Synechocystis_sp._(strain_ATCC_27184_/_PCC_6803_/_Kazusa)|Fe	-	189	sp_MnFeSOD_algae_mature	-	197	4.8e-50	162.7	2.4	1	1	5.8e-50	5.8e-50	162.4	2.4	1	195	1	187	1	189	0.87	-
NC_090883.1_K04564_15cd5c3b_with_leader_u26_PF00081_M_bounded_29-211|mT_cnidaria	-	183	sp_MnFeSOD_algae_mature	-	197	4.9e-50	162.7	4.4	1	1	5.8e-49	5.8e-49	159.1	4.4	1	197	1	183	1	183	0.86	-
CM106378.1_K04564_64fa28d1_with_leader_u33_PF00081_M_bounded_36-222|SP_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	6.3e-50	162.3	2.3	1	1	5e-49	5e-49	159.3	2.3	1	197	1	187	1	187	0.86	-
CALNXJ010000056.1_K04564_bcab822f_with_leader_u26_PF00081_M_bounded_29-211|mT_cnidaria	-	183	sp_MnFeSOD_algae_mature	-	197	1.4e-49	161.1	4.9	1	1	5.1e-49	5.1e-49	159.3	4.9	1	197	1	183	1	183	0.90	-
NW_022259326.1_K04564_c5c784a5_with_leader_u26_PF00081_M_bounded_29-214|mT_cnidaria	-	186	sp_MnFeSOD_algae_mature	-	197	1.9e-49	160.7	4.3	1	1	6.1e-49	6.1e-49	159.1	4.3	1	197	1	186	1	186	0.83	-
NW_018384609.1_K04564_9ada1ad3_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	2.6e-49	160.3	4.1	1	1	6.4e-49	6.4e-49	159.0	4.1	1	197	1	184	1	184	0.87	-
NC_089321.1_K04564_80b85b49_with_leader_u26_PF00081_M_bounded_29-209|mT_cnidaria	-	181	sp_MnFeSOD_algae_mature	-	197	3.8e-49	159.7	5.7	1	1	4e-48	4e-48	156.4	5.7	1	197	1	181	1	181	0.89	-
NW_019218106.1_K04564_a8e289e7_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	1.1e-48	158.3	4.9	1	1	4.1e-48	4.1e-48	156.4	4.9	1	197	1	184	1	184	0.89	-
XP_020896468.1_bounded_35-236|SP_cnidaria	-	202	sp_MnFeSOD_algae_mature	-	197	1.7e-48	157.6	0.4	1	1	2.1e-48	2.1e-48	157.3	0.4	1	197	1	202	1	202	0.85	-
XP_029200276.2_bounded_30-216|mT_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.7e-48	157.6	0.4	1	1	2.2e-48	2.2e-48	157.3	0.4	2	197	2	187	1	187	0.89	-
Q92429_fung_bounded_4-191|reference|Ganoderma_microsporum|Mn	-	188	sp_MnFeSOD_algae_mature	-	197	2.8e-48	156.9	5.1	1	1	5.3e-48	5.3e-48	156.0	5.1	2	196	2	187	1	188	0.86	-
KAK3736516.1_bounded_34-235|SP_cnidaria	-	202	sp_MnFeSOD_algae_mature	-	197	8.5e-48	155.3	0.9	1	1	1.1e-47	1.1e-47	155.0	0.9	1	196	1	201	1	202	0.84	-
P18655_cyan_bounded_4-192|reference|Synechococcus_elongatus_(strain_ATCC_33912_/_PCC_7942_/_FACHB-805)|Fe	-	189	sp_MnFeSOD_algae_mature	-	197	2.9e-47	153.6	2.9	1	1	3.8e-47	3.8e-47	153.2	2.9	2	194	2	186	1	188	0.88	-
P0AGD3_ente_bounded_4-187|reference|Escherichia_coli_(strain_K12)|Fe	-	184	sp_MnFeSOD_algae_mature	-	197	7.2e-47	152.3	2.1	1	1	9.4e-47	9.4e-47	151.9	2.1	2	195	2	182	1	184	0.93	-
NC_088930.1_K04564_c6107477_with_leader_u22_PF00081_M_bounded_25-208|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	9.3e-47	151.9	6.9	1	1	5.1e-46	5.1e-46	149.5	6.9	1	197	1	184	1	184	0.84	-
P50061_cyan_bounded_4-193|reference|Leptolyngbya_boryana|Fe	-	190	sp_MnFeSOD_algae_mature	-	197	1.2e-46	151.5	0.3	1	1	1.5e-46	1.5e-46	151.3	0.3	2	195	2	188	1	190	0.87	-
NW_021163057.1_K04564_58bba69c_with_leader_u28_PF00081_M_bounded_31-214|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	1.1e-45	148.4	6.3	1	1	6.5e-45	6.5e-45	145.9	6.3	1	197	1	184	1	184	0.85	-
O75007_fung_bounded_7-196|reference|Penicillium_chrysogenum|Mn	-	190	sp_MnFeSOD_algae_mature	-	197	2.7e-45	147.2	3.0	1	1	5.8e-45	5.8e-45	146.1	3.0	1	195	1	188	1	190	0.89	-
XP_028402961.1_bounded_38-241|SP_cnidaria	-	204	sp_MnFeSOD_algae_mature	-	197	2.7e-45	147.2	0.0	1	1	3.2e-45	3.2e-45	146.9	0.0	1	197	1	204	1	204	0.88	-
NW_025813402.1_K04564_d3bead77_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	2.9e-45	147.1	7.2	1	1	1.2e-44	1.2e-44	145.1	7.2	1	197	1	184	1	184	0.87	-
XP_032242609.1_bounded_38-239|SP_cnidaria	-	202	sp_MnFeSOD_algae_mature	-	197	2.9e-45	147.1	0.2	1	1	3.5e-45	3.5e-45	146.8	0.2	1	197	1	202	1	202	0.84	-
Q8IAY6_alve_bounded_4-188|reference|Plasmodium_falciparum_(isolate_3D7)|Fe	-	185	sp_MnFeSOD_algae_mature	-	197	4.3e-45	146.5	1.6	1	1	5.2e-45	5.2e-45	146.2	1.6	1	195	1	183	1	185	0.92	-
BLEZ01003184.1_K04564_dc8bf6ad_with_leader_u27_PF00081_M_bounded_30-213|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	2.1e-44	144.2	4.9	1	1	2.2e-43	2.2e-43	140.9	4.9	2	197	2	184	1	184	0.88	-
B7FPQ3_diat_bounded_45-218|reference|Phaeodactylum_tricornutum_(strain_CCAP_1055/1)|Mn	-	174	sp_MnFeSOD_algae_mature	-	197	2.4e-44	144.1	4.3	1	1	7.7e-43	7.7e-43	139.2	4.3	2	197	2	174	1	174	0.90	-
Q9P4T6_fung_bounded_4-187|reference|Agaricus_bisporus|Mn	-	184	sp_MnFeSOD_algae_mature	-	197	4e-44	143.3	1.1	1	2	2e-08	2e-08	26.8	0.1	2	29	2	29	1	39	0.92	-
Q9P4T6_fung_bounded_4-187|reference|Agaricus_bisporus|Mn	-	184	sp_MnFeSOD_algae_mature	-	197	4e-44	143.3	1.1	2	2	1.4e-35	1.4e-35	115.4	0.1	72	195	65	182	61	184	0.89	-
P22302_land_bounded_3-193|reference|Nicotiana_plumbaginifolia|Fe	-	191	sp_MnFeSOD_algae_mature	-	197	3.1e-43	140.4	0.0	1	1	3.6e-43	3.6e-43	140.2	0.0	6	196	6	190	1	191	0.87	-
Q9AXR7_LpSOD_bounded_28-216|reference|Lingulaulax_polyedra|Fe	-	189	sp_MnFeSOD_algae_mature	-	197	4e-43	140.1	2.0	1	1	4.6e-43	4.6e-43	139.9	2.0	2	195	2	187	1	189	0.89	-
BLAZ01000169.1_K04564_9f65b912_with_leader_u27_PF00081_M_bounded_30-211|mT_cnidaria	-	182	sp_MnFeSOD_algae_mature	-	197	4.2e-43	140.0	6.6	1	1	5.1e-42	5.1e-42	136.5	6.6	2	197	2	182	1	182	0.85	-
CACRXK020001562.1_K04564_ba438d0e_with_leader_u35_PF00081_M_bounded_38-224|SP_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	1.4e-42	138.3	3.1	1	1	7.8e-42	7.8e-42	135.9	3.1	1	197	1	187	1	187	0.88	-
NW_018385051.1_K04564_bf905449_with_leader_u32_PF00081_M_bounded_35-219|SP_cnidaria	-	185	sp_MnFeSOD_algae_mature	-	197	2e-40	131.3	3.9	1	1	8.9e-40	8.9e-40	129.2	3.9	1	197	1	185	1	185	0.89	-
JAUJYZ010000745.1_K04564_47603ed6_with_leader_u31_PF00081_M_bounded_34-219|SP_cnidaria	-	186	sp_MnFeSOD_algae_mature	-	197	5.7e-40	129.8	5.7	1	1	3.7e-39	3.7e-39	127.1	5.7	1	196	1	185	1	186	0.86	-
NW_021126546.1_K04564_2e4adbc0_with_leader_u27_PF00081_M_bounded_30-213|mT_cnidaria	-	184	sp_MnFeSOD_algae_mature	-	197	9.4e-40	129.1	5.2	1	1	9.7e-39	9.7e-39	125.8	5.2	2	197	2	184	1	184	0.87	-
P21276_land_bounded_12-200|reference|Arabidopsis_thaliana|Fe	-	189	sp_MnFeSOD_algae_mature	-	197	1.4e-39	128.5	0.1	1	1	1.8e-39	1.8e-39	128.1	0.1	6	197	6	189	2	189	0.92	-
NW_021163045.1_K04564_93184bc0_with_leader_u35_PF00081_M_bounded_38-224|SP_cnidaria	-	187	sp_MnFeSOD_algae_mature	-	197	4.9e-39	126.7	0.5	1	1	4.3e-38	4.3e-38	123.6	0.5	1	197	1	187	1	187	0.86	-
NW_001834379.1_K04564_218b7627_with_leader_u35_PF00081_M_bounded_38-223|SP_cnidaria	-	186	sp_MnFeSOD_algae_mature	-	197	8.6e-39	125.9	3.6	1	1	6e-38	6e-38	123.2	3.6	1	197	1	186	1	186	0.87	-
A0A1E7FFE8_diat_bounded_44-213|reference|Fragilariopsis_cylindrus_CCMP1102|Fe	-	170	sp_MnFeSOD_algae_mature	-	197	1.1e-34	112.5	5.4	1	2	4.1e-33	4.1e-33	107.4	0.3	2	135	2	130	1	139	0.84	-
A0A1E7FFE8_diat_bounded_44-213|reference|Fragilariopsis_cylindrus_CCMP1102|Fe	-	170	sp_MnFeSOD_algae_mature	-	197	1.1e-34	112.5	5.4	2	2	0.015	0.015	7.7	0.8	177	196	151	169	141	170	0.79	-
Q5VSB7_land_bounded_44-234|reference|Oryza_sativa_subsp._japonica|Fe	-	191	sp_MnFeSOD_algae_mature	-	197	1.2e-33	109.2	0.1	1	1	1.5e-33	1.5e-33	108.9	0.1	3	196	3	190	1	191	0.89	-
P28759_land_bounded_28-234|reference|Glycine_max|Fe	-	207	sp_MnFeSOD_algae_mature	-	197	1.4e-33	109.0	0.5	1	1	4e-33	4e-33	107.4	0.5	6	196	6	206	2	207	0.80	-
XP_027045969.1_bounded_38-240|SP_cnidaria	-	203	sp_MnSOD_cnidaria_mature	-	202	2.2e-115	376.1	0.4	1	1	2.5e-115	2.5e-115	375.9	0.4	1	202	1	203	1	203	0.99	-
XP_022789717.1_bounded_38-240|SP_cnidaria	-	203	sp_MnSOD_cnidaria_mature	-	202	4.5e-112	365.3	0.6	1	1	5e-112	5e-112	365.1	0.6	1	202	1	203	1	203	0.99	-
KAK3736516.1_bounded_34-235|SP_cnidaria	-	202	sp_MnSOD_cnidaria_mature	-	202	9.9e-111	360.9	0.6	1	1	1.1e-110	1.1e-110	360.7	0.6	1	202	1	202	1	202	0.99	-
KAJ7390115.1_bounded_37-242|SP_cnidaria	-	206	sp_MnSOD_cnidaria_mature	-	202	3.3e-110	359.2	0.1	1	1	3.7e-110	3.7e-110	359.0	0.1	1	202	1	206	1	206	0.99	-
XP_020896468.1_bounded_35-236|SP_cnidaria	-	202	sp_MnSOD_cnidaria_mature	-	202	2.1e-109	356.6	1.0	1	1	2.3e-109	2.3e-109	356.4	1.0	1	202	1	202	1	202	1.00	-
CAH3113625.1_bounded_38-240|SP_cnidaria	-	203	sp_MnSOD_cnidaria_mature	-	202	9.7e-109	354.4	0.2	1	1	1.1e-108	1.1e-108	354.2	0.2	1	202	1	203	1	203	0.99	-
XP_032242609.1_bounded_38-239|SP_cnidaria	-	202	sp_MnSOD_cnidaria_mature	-	202	3.9e-108	352.4	1.0	1	1	4.3e-108	4.3e-108	352.3	1.0	1	202	1	202	1	202	1.00	-
NW_026709483.1_K04564_f6c44c1b_with_leader_u35_PF00081_M_bounded_38-228|SP_cnidaria	-	191	sp_MnSOD_cnidaria_mature	-	202	1.9e-102	333.8	1.9	1	1	3.1e-102	3.1e-102	333.1	1.9	1	202	1	191	1	191	0.96	-
XP_065051554.1_bounded_37-238|SP_cnidaria	-	202	sp_MnSOD_cnidaria_mature	-	202	4e-102	332.8	1.5	1	1	4.5e-102	4.5e-102	332.6	1.5	2	202	2	202	1	202	0.99	-
XP_028402961.1_bounded_38-241|SP_cnidaria	-	204	sp_MnSOD_cnidaria_mature	-	202	8.2e-101	328.5	1.8	1	1	9.1e-101	9.1e-101	328.3	1.8	1	202	1	204	1	204	0.99	-
CAB3989857.1_bounded_38-241|SP_cnidaria	-	204	sp_MnSOD_cnidaria_mature	-	202	5.2e-100	325.9	4.8	1	1	5.8e-100	5.8e-100	325.7	4.8	1	202	1	204	1	204	0.99	-
NW_019217915.1_K04564_8c7a1a6e_with_leader_u35_PF00081_M_bounded_38-225|SP_cnidaria	-	188	sp_MnSOD_cnidaria_mature	-	202	2.2e-98	320.5	4.7	1	1	1.5e-97	1.5e-97	317.8	4.7	1	202	1	188	1	188	0.97	-
CM106378.1_K04564_64fa28d1_with_leader_u33_PF00081_M_bounded_36-222|SP_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	1.3e-97	318.1	4.3	1	1	2.2e-96	2.2e-96	314.0	4.3	1	202	1	187	1	187	0.96	-
MU825420.1_K04564_3d91ab54_with_leader_u34_PF00081_M_bounded_37-227|SP_cnidaria	-	191	sp_MnSOD_cnidaria_mature	-	202	2.6e-97	317.1	2.2	1	1	1.6e-96	1.6e-96	314.5	2.2	1	202	1	191	1	191	0.95	-
CALNXK010000026.1_K04564_ed584393_with_leader_u35_PF00081_anchor_M_bounded_38-224|SP_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	2.8e-95	310.4	5.8	1	1	8.7e-94	8.7e-94	305.5	5.8	1	202	1	187	1	187	0.96	-
JAUJYZ010000745.1_K04564_47603ed6_with_leader_u31_PF00081_M_bounded_34-219|SP_cnidaria	-	186	sp_MnSOD_cnidaria_mature	-	202	2.1e-93	304.3	7.3	1	1	6.5e-92	6.5e-92	299.4	7.3	1	202	1	186	1	186	0.96	-
NW_001834379.1_K04564_218b7627_with_leader_u35_PF00081_M_bounded_38-223|SP_cnidaria	-	186	sp_MnSOD_cnidaria_mature	-	202	3.5e-91	297.1	8.7	1	1	1.1e-89	1.1e-89	292.2	8.7	1	202	1	186	1	186	0.96	-
NW_018385051.1_K04564_bf905449_with_leader_u32_PF00081_M_bounded_35-219|SP_cnidaria	-	185	sp_MnSOD_cnidaria_mature	-	202	8e-91	295.9	7.9	1	1	2.1e-89	2.1e-89	291.2	7.9	1	202	1	185	1	185	0.96	-
NW_021163045.1_K04564_93184bc0_with_leader_u35_PF00081_M_bounded_38-224|SP_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	5.3e-85	276.9	6.2	1	1	2.1e-83	2.1e-83	271.7	6.2	1	202	1	187	1	187	0.96	-
