target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
JAJLRJ010000010.1_IkB-like-1_cnidaria_49902b19	-	423	IkB-like-2_cnidaria	-	383	2.4e-77	254.1	0.2	1	1	3.6e-77	3.9e-77	253.4	0.2	137	344	204	406	35	413	0.74	-
XP_068733763.1	-	419	IkB-like-2_cnidaria	-	383	3e-77	253.7	1.2	1	1	3.9e-77	4.2e-77	253.3	1.2	22	338	52	375	26	383	0.68	-
XP_068682682.1	-	370	IkB-like-2_cnidaria	-	383	5.5e-77	252.9	0.0	1	1	5.9e-77	6.4e-77	252.7	0.0	70	367	58	364	4	369	0.81	-
XP_068728612.1	-	370	IkB-like-2_cnidaria	-	383	5.5e-77	252.9	0.0	1	1	5.9e-77	6.4e-77	252.7	0.0	70	367	58	364	4	369	0.81	-
RDEB01000045.1_IkB-like-1_cnidaria_d454fb31	-	403	IkB-like-2_cnidaria	-	383	6.7e-77	252.6	1.0	1	1	9.3e-77	1e-76	252.0	1.0	23	338	64	387	32	394	0.67	-
BLAZ01000379.1_IkBa-like_cnidaria_d4087f07	-	375	IkB-like-2_cnidaria	-	383	8e-77	252.4	0.0	1	1	8.7e-77	9.4e-77	252.1	0.0	83	368	71	366	10	372	0.82	-
XP_028407711.1	-	282	IkB-like-2_cnidaria	-	383	2e-76	251.0	2.1	1	1	2.3e-76	2.5e-76	250.7	2.1	139	363	24	254	12	271	0.92	-
MPSW01005782.1_IkBa-like_cnidaria_ad08a3a6	-	369	IkB-like-2_cnidaria	-	383	8.4e-76	249.0	0.1	1	1	1e-75	1.1e-75	248.6	0.1	69	369	52	361	22	366	0.83	-
XP_032230483.1	-	384	IkB-like-2_cnidaria	-	383	1.5e-75	248.2	2.2	1	1	1.7e-75	1.8e-75	247.9	2.2	39	349	83	381	37	383	0.74	-
XP_032230484.1	-	383	IkB-like-2_cnidaria	-	383	1.6e-75	248.1	2.1	1	1	1.9e-75	2e-75	247.7	2.1	43	349	83	380	36	382	0.72	-
XP_032230483.2	-	384	IkB-like-2_cnidaria	-	383	3.8e-75	246.9	1.7	1	1	4.3e-75	4.7e-75	246.5	1.7	40	349	84	381	36	383	0.73	-
CALNXJ010000034.1_IkBa-like_cnidaria_66571076	-	376	IkB-like-2_cnidaria	-	383	6.5e-75	246.1	0.1	1	1	7.7e-75	8.3e-75	245.7	0.1	67	368	52	367	13	371	0.84	-
JAJLRJ010000006.1_IkBa-like_cnidaria_b0374efe	-	372	IkB-like-2_cnidaria	-	383	9.6e-75	245.5	0.1	1	1	1.1e-74	1.2e-74	245.2	0.1	55	368	39	362	2	368	0.77	-
XP_031565156.1	-	859	IkB-like-2_cnidaria	-	383	6.6e-74	242.8	0.3	1	1	9.8e-74	1.1e-73	242.1	0.3	142	371	503	737	438	744	0.86	-
XP_031565157.1	-	859	IkB-like-2_cnidaria	-	383	6.6e-74	242.8	0.3	1	1	9.8e-74	1.1e-73	242.1	0.3	142	371	503	737	438	744	0.86	-
XP_020901899.1	-	376	IkB-like-2_cnidaria	-	383	2.2e-72	237.8	2.1	1	1	2.6e-72	2.8e-72	237.4	2.1	134	365	130	367	37	372	0.82	-
XP_028396366.1	-	412	IkB-like-2_cnidaria	-	383	3.3e-72	237.2	0.2	1	1	3.7e-72	4e-72	236.9	0.2	124	358	140	379	8	389	0.82	-
XP_031557780.1	-	383	IkB-like-2_cnidaria	-	383	5e-72	236.6	1.4	1	1	5.6e-72	6e-72	236.3	1.4	118	365	120	374	17	381	0.81	-
MPSW01000736.1_IkB-like-1_cnidaria_3ae602e1	-	419	IkB-like-2_cnidaria	-	383	9.4e-72	235.7	0.9	1	1	8.7e-72	9.4e-72	235.7	0.9	151	342	219	404	216	408	0.96	-
KAK3739735.1	-	837	IkB-like-2_cnidaria	-	383	1.4e-71	235.1	0.2	1	1	2.1e-71	2.3e-71	234.4	0.2	142	370	476	708	406	718	0.88	-
XP_029186950.2	-	904	IkB-like-2_cnidaria	-	383	3.3e-70	230.6	1.3	1	1	5.4e-70	5.9e-70	229.8	1.3	142	366	499	723	433	735	0.92	-
XP_068704788.1	-	925	IkB-like-2_cnidaria	-	383	1.9e-69	228.0	0.0	1	1	3.1e-69	3.4e-69	227.3	0.0	75	359	453	735	356	753	0.79	-
XP_068721954.1	-	925	IkB-like-2_cnidaria	-	383	2e-69	228.0	0.0	1	1	3.3e-69	3.6e-69	227.2	0.0	76	359	454	735	356	753	0.79	-
XP_028404342.1	-	452	IkB-like-2_cnidaria	-	383	3.4e-69	227.3	12.3	1	1	5.8e-69	6.2e-69	226.4	12.3	94	346	136	386	118	394	0.84	-
XP_029186950.1	-	904	IkB-like-2_cnidaria	-	383	3.4e-69	227.2	1.7	1	1	6e-69	6.5e-69	226.3	1.7	142	358	499	715	433	733	0.92	-
XP_028404349.1	-	451	IkB-like-2_cnidaria	-	383	3.5e-69	227.2	12.1	1	1	6.1e-69	6.6e-69	226.3	12.1	100	346	141	385	119	393	0.83	-
XP_067053651.1	-	904	IkB-like-2_cnidaria	-	383	3.9e-69	227.1	1.8	1	1	6.6e-69	7.2e-69	226.2	1.8	142	358	499	715	434	733	0.92	-
BLEZ01000773.1_p105-like_cnidaria_c43d54bd	-	912	IkB-like-2_cnidaria	-	383	9.2e-69	225.8	2.7	1	1	1.7e-68	1.8e-68	224.8	2.7	142	358	506	722	495	740	0.93	-
XP_046852093.1	-	464	IkB-like-2_cnidaria	-	383	2.1e-68	224.6	6.2	1	1	2e-68	2.1e-68	224.6	6.2	103	344	149	388	134	393	0.89	-
XP_046852094.1	-	464	IkB-like-2_cnidaria	-	383	2.1e-68	224.6	6.2	1	1	2e-68	2.1e-68	224.6	6.2	103	344	149	388	134	393	0.89	-
XP_046852095.1	-	464	IkB-like-2_cnidaria	-	383	2.1e-68	224.6	6.2	1	1	2e-68	2.1e-68	224.6	6.2	103	344	149	388	134	393	0.89	-
XP_020916759.1	-	848	IkB-like-2_cnidaria	-	383	2.6e-68	224.3	1.0	1	1	4.7e-68	5e-68	223.4	1.0	81	370	440	734	431	743	0.80	-
BLFE01006569.1_p105-like_cnidaria_aa59d0aa	-	913	IkB-like-2_cnidaria	-	383	3.9e-68	223.8	2.6	1	1	6.6e-68	7.1e-68	222.9	2.6	142	358	506	722	492	740	0.93	-
JARQWQ010000012.1_p105-like_cnidaria_21f51161	-	912	IkB-like-2_cnidaria	-	383	5.3e-68	223.3	2.7	1	1	9.4e-68	1e-67	222.4	2.7	142	358	506	722	492	740	0.93	-
XP_073234456.1	-	909	IkB-like-2_cnidaria	-	383	1.7e-66	218.3	2.4	1	1	2.6e-66	2.8e-66	217.7	2.4	122	355	488	719	431	740	0.79	-
OZ116707.1_p105-like_cnidaria_9f32f0b0	-	918	IkB-like-2_cnidaria	-	383	1.8e-66	218.3	6.7	1	1	2.7e-66	3e-66	217.6	6.7	125	355	495	723	433	744	0.79	-
CAH3027709.1	-	912	IkB-like-2_cnidaria	-	383	2.9e-66	217.6	2.6	1	1	4.4e-66	4.7e-66	216.9	2.6	124	355	493	722	434	743	0.80	-
CAH3136379.1	-	910	IkB-like-2_cnidaria	-	383	4.7e-66	216.9	2.4	1	1	7.7e-66	8.3e-66	216.1	2.4	122	355	489	720	431	741	0.78	-
CAH3186488.1	-	910	IkB-like-2_cnidaria	-	383	5.2e-66	216.8	3.4	1	1	8.5e-66	9.2e-66	215.9	3.4	122	355	489	720	431	741	0.78	-
XP_022789210.1	-	916	IkB-like-2_cnidaria	-	383	1.1e-65	215.7	6.4	1	1	1.9e-65	2.1e-65	214.8	6.4	127	366	496	733	432	745	0.78	-
XP_022789211.1	-	916	IkB-like-2_cnidaria	-	383	1.1e-65	215.7	6.4	1	1	1.9e-65	2.1e-65	214.8	6.4	127	366	496	733	432	745	0.78	-
XP_058970121.1	-	919	IkB-like-2_cnidaria	-	383	1.4e-65	215.4	5.8	1	1	2.2e-65	2.4e-65	214.6	5.8	141	366	509	734	434	744	0.82	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	IkB-like-2_cnidaria	-	383	2.3e-65	214.6	7.8	1	1	2.1e-65	2.3e-65	214.6	7.8	142	356	512	726	442	746	0.87	-
CAH3117715.1	-	917	IkB-like-2_cnidaria	-	383	3.3e-65	214.1	5.4	1	1	5.6e-65	6e-65	213.3	5.4	141	366	509	734	434	744	0.82	-
CM106371.1_p105-like_cnidaria_95385fb0	-	919	IkB-like-2_cnidaria	-	383	3.3e-65	214.1	7.5	1	1	5.5e-65	6e-65	213.3	7.5	124	355	488	727	435	748	0.78	-
JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	-	904	IkB-like-2_cnidaria	-	383	3.5e-65	214.0	4.3	1	1	6.1e-65	6.6e-65	213.1	4.3	125	355	482	710	425	731	0.81	-
CAB3997549.1	-	458	IkB-like-2_cnidaria	-	383	9.6e-65	212.6	9.3	1	1	8.9e-65	9.6e-65	212.6	9.3	86	343	133	384	117	388	0.81	-
XP_027038010.1	-	926	IkB-like-2_cnidaria	-	383	1.8e-64	211.7	6.6	1	1	2.9e-64	3.1e-64	210.9	6.6	129	366	505	741	434	751	0.78	-
XP_015766406.1	-	835	IkB-like-2_cnidaria	-	383	4.4e-64	210.4	1.8	1	1	8.1e-64	8.7e-64	209.4	1.8	150	358	438	646	432	664	0.93	-
CALNXJ010000016.1_p105-like_cnidaria_b4389a93	-	916	IkB-like-2_cnidaria	-	383	1.7e-62	205.2	4.0	1	1	2.7e-62	3e-62	204.4	4.0	141	366	509	738	431	748	0.83	-
NW_018149324.1_p105-like_cnidaria_989546e4	-	918	IkB-like-2_cnidaria	-	383	1.1e-53	176.2	1.6	1	1	1.7e-53	1.8e-53	175.5	1.6	124	310	494	677	433	681	0.77	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	IkB-like-2_cnidaria	-	383	2.1e-53	175.3	1.6	1	1	3.2e-53	3.4e-53	174.6	1.6	141	310	505	673	439	677	0.83	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkB-like-2_cnidaria	-	383	2.1e-43	142.3	3.0	1	2	4.6e-32	5e-32	104.9	0.5	142	256	506	619	492	624	0.92	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkB-like-2_cnidaria	-	383	2.1e-43	142.3	3.0	2	2	1.7e-11	1.9e-11	37.2	0.1	306	358	670	722	665	740	0.87	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	IkB-like-2_cnidaria	-	383	2.8e-41	135.4	0.1	1	1	5e-41	5.4e-41	134.4	0.1	183	309	551	673	549	676	0.96	-
XP_058957670.1	-	372	IkBa-like_cnidaria	-	374	1.4e-206	679.2	0.8	1	1	1.5e-206	1.6e-206	679.0	0.8	2	371	3	371	2	372	0.99	-
XP_073248332.1	-	390	IkBa-like_cnidaria	-	374	3e-206	678.1	0.6	1	1	3.3e-206	3.5e-206	677.9	0.6	2	372	8	377	7	379	0.99	-
XP_058957669.1	-	380	IkBa-like_cnidaria	-	374	4.1e-206	677.7	0.6	1	1	4.4e-206	4.8e-206	677.5	0.6	2	372	3	372	2	374	0.99	-
XP_027057623.1	-	371	IkBa-like_cnidaria	-	374	5.9e-206	677.2	0.4	1	1	6.4e-206	6.9e-206	676.9	0.4	2	371	3	370	2	371	0.99	-
XP_073248334.1	-	377	IkBa-like_cnidaria	-	374	8e-206	676.7	0.6	1	1	8.6e-206	9.3e-206	676.5	0.6	2	369	8	374	7	377	0.99	-
CALNXI010000943.1_IkBa-like_cnidaria_00703371	-	372	IkBa-like_cnidaria	-	374	8.1e-206	676.7	0.5	1	1	8.3e-206	8.9e-206	676.6	0.5	3	372	2	370	1	372	0.99	-
XP_027057621.1	-	379	IkBa-like_cnidaria	-	374	1.8e-205	675.6	0.3	1	1	2e-205	2.1e-205	675.3	0.3	2	372	3	371	2	373	0.99	-
XP_058957670.2	-	371	IkBa-like_cnidaria	-	374	1.9e-205	675.5	0.3	1	1	2.1e-205	2.3e-205	675.2	0.3	2	371	3	370	2	371	0.99	-
CALNXK010000029.1_IkBa-like_cnidaria_36d8db0b	-	372	IkBa-like_cnidaria	-	374	2e-205	675.4	0.3	1	1	2e-205	2.2e-205	675.3	0.3	3	372	2	370	1	372	0.99	-
CAH3028528.1	-	386	IkBa-like_cnidaria	-	374	3.4e-205	674.7	1.2	1	1	3.7e-205	4.1e-205	674.4	1.2	2	372	8	377	7	379	0.99	-
CAH3140492.1	-	386	IkBa-like_cnidaria	-	374	5.6e-205	673.9	0.5	1	1	6.6e-205	7.2e-205	673.6	0.5	2	368	3	367	2	371	0.99	-
XP_058957669.2	-	379	IkBa-like_cnidaria	-	374	6.1e-205	673.8	0.2	1	1	6.6e-205	7.1e-205	673.6	0.2	2	372	3	371	2	373	0.99	-
CAH3148052.1	-	393	IkBa-like_cnidaria	-	374	4.9e-204	670.9	0.4	1	1	5.6e-204	6e-204	670.5	0.4	2	361	8	366	7	378	0.99	-
XP_022798721.1	-	371	IkBa-like_cnidaria	-	374	6.9e-204	670.4	0.3	1	1	7.4e-204	8e-204	670.1	0.3	2	370	3	369	2	371	0.99	-
CAH3116438.1	-	390	IkBa-like_cnidaria	-	374	1.1e-203	669.6	0.2	1	1	1.3e-203	1.4e-203	669.3	0.2	2	361	8	366	7	378	0.99	-
XP_022798720.1	-	379	IkBa-like_cnidaria	-	374	1.3e-203	669.4	0.3	1	1	1.5e-203	1.6e-203	669.2	0.3	2	372	3	371	2	373	0.99	-
XP_068682681.1	-	385	IkBa-like_cnidaria	-	374	5.9e-203	667.3	0.7	1	1	6.2e-203	6.7e-203	667.1	0.7	1	372	1	372	1	374	0.99	-
XP_068728611.1	-	385	IkBa-like_cnidaria	-	374	5.9e-203	667.3	0.7	1	1	6.2e-203	6.7e-203	667.1	0.7	1	372	1	372	1	374	0.99	-
XP_068682682.1	-	370	IkBa-like_cnidaria	-	374	1.3e-202	666.2	0.6	1	1	1.3e-202	1.4e-202	666.0	0.6	1	369	1	369	1	370	0.99	-
XP_068728612.1	-	370	IkBa-like_cnidaria	-	374	1.3e-202	666.2	0.6	1	1	1.3e-202	1.4e-202	666.0	0.6	1	369	1	369	1	370	0.99	-
MU827791.1_IkBa-like_cnidaria_6b58b217	-	369	IkBa-like_cnidaria	-	374	2.9e-201	661.7	1.2	1	1	2.9e-201	3.2e-201	661.6	1.2	3	372	2	368	1	369	0.98	-
KAJ7330771.1	-	369	IkBa-like_cnidaria	-	374	3.1e-201	661.6	1.6	1	1	3.2e-201	3.4e-201	661.5	1.6	2	370	2	367	1	369	0.98	-
RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	-	374	IkBa-like_cnidaria	-	374	1e-200	659.9	0.4	1	1	1.1e-200	1.2e-200	659.7	0.4	1	372	1	372	1	374	0.99	-
CM106380.1_IkBa-like_cnidaria_9f645d40	-	371	IkBa-like_cnidaria	-	374	1.2e-200	659.7	0.4	1	1	1.2e-200	1.3e-200	659.6	0.4	1	373	1	370	1	371	0.98	-
OZ116701.1_IkBa-like_cnidaria_f420e57a	-	369	IkBa-like_cnidaria	-	374	1.4e-200	659.5	0.7	1	1	1.4e-200	1.5e-200	659.4	0.7	4	373	3	368	1	369	0.98	-
JAJLRJ010000006.1_IkBa-like_cnidaria_b0374efe	-	372	IkBa-like_cnidaria	-	374	1.9e-200	659.0	1.0	1	1	2e-200	2.2e-200	658.8	1.0	3	372	2	369	1	371	0.99	-
XP_020604254.1	-	376	IkBa-like_cnidaria	-	374	2.1e-200	658.9	0.5	1	1	2.2e-200	2.4e-200	658.7	0.5	2	373	2	369	1	370	0.98	-
CALNXJ010000034.1_IkBa-like_cnidaria_66571076	-	376	IkBa-like_cnidaria	-	374	2.8e-200	658.5	0.7	1	1	2.8e-200	3.1e-200	658.3	0.7	3	372	2	374	1	376	0.98	-
XP_020604255.1	-	368	IkBa-like_cnidaria	-	374	7.1e-200	657.2	0.7	1	1	7.3e-200	7.9e-200	657.0	0.7	2	370	2	366	1	368	0.98	-
JARQWQ010000014.1_IkBa-like_cnidaria_9832f2a5	-	375	IkBa-like_cnidaria	-	374	1.5e-198	652.8	0.2	1	1	1.5e-198	1.6e-198	652.7	0.2	1	372	1	373	1	375	0.99	-
XP_067031383.1	-	378	IkBa-like_cnidaria	-	374	3.1e-198	651.7	0.1	1	1	3.3e-198	3.5e-198	651.6	0.1	1	372	1	373	1	375	0.99	-
XP_029197502.2	-	378	IkBa-like_cnidaria	-	374	4.2e-198	651.3	0.1	1	1	4.4e-198	4.8e-198	651.1	0.1	1	372	1	373	1	375	0.99	-
XP_029197502.1	-	381	IkBa-like_cnidaria	-	374	1.4e-197	649.6	0.1	1	1	1.5e-197	1.6e-197	649.4	0.1	1	372	1	373	1	375	0.99	-
BLEZ01003045.1_IkBa-like_cnidaria_dbd06efd	-	375	IkBa-like_cnidaria	-	374	2.4e-197	648.8	0.2	1	1	2.5e-197	2.7e-197	648.7	0.2	1	372	1	373	1	375	0.99	-
KAK2567480.1	-	367	IkBa-like_cnidaria	-	374	3.6e-197	648.3	0.2	1	1	3.7e-197	4e-197	648.1	0.2	1	365	1	366	1	367	0.99	-
MPSW01005782.1_IkBa-like_cnidaria_ad08a3a6	-	369	IkBa-like_cnidaria	-	374	8.2e-193	633.9	0.2	1	1	8.4e-193	9.1e-193	633.8	0.2	4	373	3	368	1	369	0.98	-
BLAZ01000379.1_IkBa-like_cnidaria_d4087f07	-	375	IkBa-like_cnidaria	-	374	4.8e-192	631.4	0.0	1	1	4.9e-192	5.3e-192	631.2	0.0	1	372	1	373	1	375	0.99	-
BLFE01000447.1_IkBa-like_cnidaria_12d513b1	-	375	IkBa-like_cnidaria	-	374	2.6e-191	628.9	0.2	1	1	2.7e-191	2.9e-191	628.8	0.2	1	372	1	373	1	375	0.99	-
XP_032228503.2	-	383	IkBa-like_cnidaria	-	374	2.1e-159	524.0	0.0	1	1	2.1e-159	2.3e-159	523.8	0.0	3	362	2	371	1	383	0.97	-
XP_032228503.1	-	383	IkBa-like_cnidaria	-	374	3.6e-159	523.2	0.0	1	1	3.7e-159	4e-159	523.0	0.0	3	362	2	371	1	383	0.97	-
XP_031557780.1	-	383	IkBa-like_cnidaria	-	374	5.3e-154	506.2	2.0	1	1	5.5e-154	5.9e-154	506.0	2.0	2	369	2	381	1	383	0.96	-
XP_020901899.1	-	376	IkBa-like_cnidaria	-	374	1.4e-147	485.1	1.2	1	1	1.4e-147	1.5e-147	484.9	1.2	5	369	2	374	1	376	0.97	-
XP_028396366.1	-	412	IkBa-like_cnidaria	-	374	1.8e-141	465.0	0.1	1	1	2e-141	2.1e-141	464.7	0.1	3	372	9	398	7	400	0.96	-
XP_028407711.1	-	282	IkBa-like_cnidaria	-	374	1.2e-115	380.0	2.8	1	1	1.3e-115	1.4e-115	379.7	2.8	104	361	3	255	1	266	0.97	-
XP_031565156.1	-	859	IkBa-like_cnidaria	-	374	2.3e-87	286.9	0.8	1	1	4.1e-87	4.5e-87	285.9	0.8	103	366	478	735	446	741	0.91	-
XP_031565157.1	-	859	IkBa-like_cnidaria	-	374	2.3e-87	286.9	0.8	1	1	4.1e-87	4.5e-87	285.9	0.8	103	366	478	735	446	741	0.91	-
KAK3739735.1	-	837	IkBa-like_cnidaria	-	374	6.6e-87	285.4	0.8	1	1	6.1e-87	6.6e-87	285.4	0.8	101	365	449	706	407	711	0.88	-
XP_073234456.1	-	909	IkBa-like_cnidaria	-	374	4.1e-81	266.3	3.5	1	2	6.5	7	-1.0	0.2	8	79	153	228	147	233	0.59	-
XP_073234456.1	-	909	IkBa-like_cnidaria	-	374	4.1e-81	266.3	3.5	2	2	3.8e-81	4.1e-81	266.3	3.5	78	366	452	733	433	741	0.88	-
CAH3027709.1	-	912	IkBa-like_cnidaria	-	374	5.3e-81	265.9	3.5	1	1	4.9e-81	5.3e-81	265.9	3.5	78	366	455	736	436	744	0.88	-
XP_020916759.1	-	848	IkBa-like_cnidaria	-	374	6.9e-81	265.6	2.1	1	1	6.3e-81	6.9e-81	265.6	2.1	82	366	452	733	431	736	0.87	-
XP_029186950.1	-	904	IkBa-like_cnidaria	-	374	8.4e-81	265.3	3.7	1	2	7.8e-81	8.4e-81	265.3	3.7	106	366	477	726	442	733	0.91	-
XP_029186950.1	-	904	IkBa-like_cnidaria	-	374	8.4e-81	265.3	3.7	2	2	6	6.5	-0.9	0.2	42	116	840	895	812	903	0.46	-
XP_067053651.1	-	904	IkBa-like_cnidaria	-	374	9.4e-81	265.1	3.6	1	2	8.7e-81	9.4e-81	265.1	3.6	106	366	477	726	442	733	0.91	-
XP_067053651.1	-	904	IkBa-like_cnidaria	-	374	9.4e-81	265.1	3.6	2	2	4.6	5	-0.5	0.3	40	90	838	898	812	903	0.59	-
CAH3186488.1	-	910	IkBa-like_cnidaria	-	374	1.1e-80	264.8	3.8	1	2	9.2	10	-1.5	0.4	8	78	153	227	147	233	0.58	-
CAH3186488.1	-	910	IkBa-like_cnidaria	-	374	1.1e-80	264.8	3.8	2	2	1.1e-80	1.1e-80	264.8	3.8	78	366	453	734	432	742	0.87	-
XP_029186950.2	-	904	IkBa-like_cnidaria	-	374	1.7e-80	264.3	3.9	1	2	1.6e-80	1.7e-80	264.3	3.9	106	366	477	726	442	733	0.91	-
XP_029186950.2	-	904	IkBa-like_cnidaria	-	374	1.7e-80	264.3	3.9	2	2	4.6	5	-0.5	0.3	40	90	838	898	812	903	0.59	-
CAH3136379.1	-	910	IkBa-like_cnidaria	-	374	1.9e-80	264.1	2.9	1	2	9.2	10	-1.5	0.4	8	78	153	227	147	233	0.58	-
CAH3136379.1	-	910	IkBa-like_cnidaria	-	374	1.9e-80	264.1	2.9	2	2	1.8e-80	1.9e-80	264.1	2.9	78	366	453	734	432	742	0.87	-
BLEZ01000773.1_p105-like_cnidaria_c43d54bd	-	912	IkBa-like_cnidaria	-	374	3e-80	263.5	4.8	1	2	2.7e-80	3e-80	263.5	4.8	106	366	484	733	471	740	0.93	-
BLEZ01000773.1_p105-like_cnidaria_c43d54bd	-	912	IkBa-like_cnidaria	-	374	3e-80	263.5	4.8	2	2	3.4	3.7	-0.1	0.3	37	83	843	899	819	911	0.48	-
BLFE01006569.1_p105-like_cnidaria_aa59d0aa	-	913	IkBa-like_cnidaria	-	374	6.7e-80	262.3	4.5	1	2	6.2e-80	6.7e-80	262.3	4.5	106	366	484	733	471	740	0.93	-
BLFE01006569.1_p105-like_cnidaria_aa59d0aa	-	913	IkBa-like_cnidaria	-	374	6.7e-80	262.3	4.5	2	2	4.7	5.1	-0.6	0.2	37	83	844	900	819	912	0.54	-
JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	-	904	IkBa-like_cnidaria	-	374	7.7e-80	262.1	5.2	1	1	7.1e-80	7.7e-80	262.1	5.2	100	366	469	724	434	731	0.90	-
JARQWQ010000012.1_p105-like_cnidaria_21f51161	-	912	IkBa-like_cnidaria	-	374	1.3e-79	261.4	4.3	1	2	1.2e-79	1.3e-79	261.4	4.3	106	366	484	733	471	740	0.93	-
JARQWQ010000012.1_p105-like_cnidaria_21f51161	-	912	IkBa-like_cnidaria	-	374	1.3e-79	261.4	4.3	2	2	5.3	5.7	-0.7	0.2	41	114	847	901	820	911	0.44	-
OZ116707.1_p105-like_cnidaria_9f32f0b0	-	918	IkBa-like_cnidaria	-	374	1.9e-78	257.6	7.2	1	1	4e-78	4.4e-78	256.3	7.2	101	366	483	737	446	745	0.91	-
CM106371.1_p105-like_cnidaria_95385fb0	-	919	IkBa-like_cnidaria	-	374	4.2e-77	253.1	7.6	1	3	1.4	1.5	1.2	0.2	8	80	153	229	146	237	0.64	-
CM106371.1_p105-like_cnidaria_95385fb0	-	919	IkBa-like_cnidaria	-	374	4.2e-77	253.1	7.6	2	3	3.9e-77	4.2e-77	253.1	7.6	100	366	486	741	442	749	0.90	-
CM106371.1_p105-like_cnidaria_95385fb0	-	919	IkBa-like_cnidaria	-	374	4.2e-77	253.1	7.6	3	3	6.3	6.8	-1.0	0.1	38	75	851	898	831	914	0.49	-
XP_058970121.1	-	919	IkBa-like_cnidaria	-	374	7.6e-77	252.3	6.8	1	2	9.2	9.9	-1.5	0.2	8	79	153	228	147	237	0.56	-
XP_058970121.1	-	919	IkBa-like_cnidaria	-	374	7.6e-77	252.3	6.8	2	2	7e-77	7.6e-77	252.3	6.8	100	366	482	737	448	745	0.90	-
CAH3117715.1	-	917	IkBa-like_cnidaria	-	374	8.5e-77	252.1	6.0	1	1	7.9e-77	8.5e-77	252.1	6.0	100	366	482	737	446	745	0.90	-
XP_027038010.1	-	926	IkBa-like_cnidaria	-	374	9.2e-77	252.0	6.1	1	2	4.1	4.4	-0.4	0.2	4	79	149	228	146	236	0.66	-
XP_027038010.1	-	926	IkBa-like_cnidaria	-	374	9.2e-77	252.0	6.1	2	2	8.5e-77	9.2e-77	252.0	6.1	99	366	488	744	440	752	0.89	-
CM106375.1_IkB-like-2_cnidaria_c879bcb4	-	375	IkBa-like_cnidaria	-	374	1.6e-76	251.2	4.1	1	1	1.8e-76	2e-76	250.9	4.1	73	365	98	375	43	375	0.80	-
XP_068687145.1	-	361	IkBa-like_cnidaria	-	374	4e-76	249.9	6.1	1	1	4.7e-76	5.1e-76	249.5	6.1	19	369	7	350	2	355	0.81	-
XP_068687146.1	-	360	IkBa-like_cnidaria	-	374	4.6e-76	249.7	5.9	1	1	5.3e-76	5.8e-76	249.4	5.9	19	369	6	349	2	354	0.81	-
XP_068721954.1	-	925	IkBa-like_cnidaria	-	374	5.2e-76	249.5	5.4	1	1	4.8e-76	5.2e-76	249.5	5.4	94	366	468	745	434	751	0.86	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	IkBa-like_cnidaria	-	374	5.7e-76	249.4	10.0	1	3	6.7	7.2	-1.1	0.6	10	79	155	228	147	236	0.60	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	IkBa-like_cnidaria	-	374	5.7e-76	249.4	10.0	2	3	5.3e-76	5.7e-76	249.4	10.0	101	366	485	739	453	747	0.91	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	IkBa-like_cnidaria	-	374	5.7e-76	249.4	10.0	3	3	9.4	10	-1.6	0.1	32	69	841	875	819	905	0.62	-
XP_068704788.1	-	925	IkBa-like_cnidaria	-	374	6.6e-76	249.2	5.8	1	2	6.1e-76	6.6e-76	249.2	5.8	94	366	468	745	434	751	0.86	-
XP_068704788.1	-	925	IkBa-like_cnidaria	-	374	6.6e-76	249.2	5.8	2	2	3.9	4.2	-0.3	0.3	38	102	857	921	830	925	0.60	-
RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	-	345	IkBa-like_cnidaria	-	374	7e-76	249.1	3.4	1	1	7.9e-76	8.5e-76	248.8	3.4	45	364	34	345	2	345	0.77	-
XP_068731937.1	-	367	IkBa-like_cnidaria	-	374	9.4e-76	248.7	4.7	1	1	1.1e-75	1.2e-75	248.3	4.7	19	369	7	356	2	361	0.77	-
XP_068731938.1	-	366	IkBa-like_cnidaria	-	374	1.1e-75	248.5	4.5	1	1	1.2e-75	1.3e-75	248.2	4.5	20	369	7	355	2	360	0.76	-
XP_022789210.1	-	916	IkBa-like_cnidaria	-	374	1.8e-75	247.8	6.9	1	2	5.1	5.6	-0.7	0.1	8	80	153	227	147	243	0.70	-
XP_022789210.1	-	916	IkBa-like_cnidaria	-	374	1.8e-75	247.8	6.9	2	2	1.6e-75	1.8e-75	247.8	6.9	85	365	466	735	432	743	0.88	-
XP_022789211.1	-	916	IkBa-like_cnidaria	-	374	1.8e-75	247.8	6.9	1	2	5.1	5.6	-0.7	0.1	8	80	153	227	147	243	0.70	-
